place,player,player_key,league,movement,country,points
1377,Maikel De Boes,13126,ATP,up,Belgium,5
1378,Maxwell Exsted,51618,ATP,up,USA,5
1378,Gian Gruenig,73133,ATP,up,Switzerland,5
1378,Jan Klimas,56408,ATP,up,Czech Republic,5
1381,Kylian Collignon,54522,ATP,up,Belgium,5
1381,Sergio Planella Hernandez,74773,ATP,up,Spain,5
1383,Gabor Hornung,32300,ATP,up,Hungary,5
1384,Gabriele Crivellaro,87125,ATP,up,Italy,5
1385,Alessio Basile,10859,ATP,up,Belgium,5
1385,Joe Leather,57896,ATP,up,United Kingdom,5
1387,Daniel Khazime,58964,ATP,up,World,5
1387,Ferdinand Livet Novkirichka,68450,ATP,up,France,5
1387,Gabriele Volpi,64524,ATP,up,Italy,5
1390,Tristan Stringer,69941,ATP,up,USA,5
1391,Matteo Fondriest,40216,ATP,up,Italy,5
1391,Aljaz Jeran,54748,ATP,up,Slovenia,5
1391,Vuk Radjenovic,38985,ATP,up,Serbia,5
1394,Nicolas Garcia Longo,55063,ATP,up,Argentina,5
1395,Tanguy Genier,58020,ATP,up,Switzerland,5
1396,Giacomo Crisostomo,39011,ATP,up,Italy,5
1396,Francesco Ferrari,37856,ATP,up,Italy,5
1396,Makoto Ochi,2460,ATP,up,Japan,5
1399,Michael Gloeckler,936,ATP,up,Austria,5
1399,Oren Vasser,38075,ATP,up,USA,5
1401,Nicolo Toffanin,70351,ATP,up,Italy,5
1402,Credit Chaiyarin,21983,ATP,up,Thailand,5
1403,Alexey Aleshchev,49576,ATP,up,World,5
1404,Daniel Batista,10376,ATP,up,Portugal,5
1405,Blake Bayldon,871,ATP,up,Australia,4
1405,Francisco Cabral,12955,ATP,up,Portugal,4
1405,Altug Celikbilek,383,ATP,up,Turkey,4
1405,Aleksi Lofman,12968,ATP,up,Finland,4
1405,Amirkhamza Nasridinov,62411,ATP,up,World,4
1405,Kaito Uesugi,37934,ATP,up,Japan,4
1411,Azuma Visaya,9384,ATP,up,USA,4
1412,Hugo Car,71902,ATP,up,France,4
1412,Rodrigo Crespo Piedra,53849,ATP,up,Costa Rica,4
1414,Takeru Yuzuki,26927,ATP,up,Japan,4
1415,Edoardo Cherie Ligniere,37935,ATP,up,Italy,4
1415,Jaesung Choe,69052,ATP,up,South Korea,4
1415,Sebastian Eriksson,40059,ATP,up,Sweden,4
1415,Timo Legout,916,ATP,up,France,4
1419,Evan Burnett,57159,ATP,up,USA,4
1419,Corey Craig,6489,ATP,up,USA,4
1419,Adit Sinha,18085,ATP,up,USA,4
1422,Cesar Cruz,86761,ATP,up,El Salvador,4
1422,Noa Vukadin,39930,ATP,up,Croatia,4
1424,Paul Barbier Gazeu,26613,ATP,up,France,4
1424,Hugo Coquelin,9361,ATP,up,United Kingdom,4
1424,Gavin Goode,85957,ATP,up,USA,4
1424,Harold Huens,38142,ATP,up,Belgium,4
1424,Sho Katayama,3801,ATP,up,Japan,4
1424,Alberto Lim,61208,ATP,up,Philippines,4
1430,Tom Hands,8167,ATP,up,United Kingdom,4
1430,Nicola Kuhn,583,ATP,up,Germany,4
1430,Hugo Maia,37997,ATP,up,Portugal,4
1430,Gilberto Ravasio,84713,ATP,up,Italy,4
1434,Moritz Kudernatsch,68003,ATP,up,Germany,4
1434,Ko Suzuki,23191,ATP,up,Japan,4
1436,Walid Ahouda,791,ATP,up,Morocco,4
1436,Anton Chekhov,6838,ATP,up,World,4
1436,Congsup Congcar,7210,ATP,up,Thailand,4
1436,Emanuel Ivanisevic,68656,ATP,up,Croatia,4
1436,Vit Kalina,30786,ATP,up,Czech Republic,4
1436,Damien Salvestre,19894,ATP,up,France,4
1442,Vasco Leote Prata,38113,ATP,up,Portugal,4
1443,Dax Donders,18978,ATP,up,Netherlands,4
1443,Preston Stearns,9646,ATP,up,USA,4
1445,Viktor Markov,38104,ATP,up,Bulgaria,4
1446,Pijus Vaitiekunas,19216,ATP,up,Lithuania,4
1447,Kase Schinnerer,68733,ATP,up,USA,4
1448,Anthony Barki Nathan,10889,ATP,up,Indonesia,4
1448,Julian Werner Elias,74278,ATP,up,Germany,4
1450,Julian Alonso Vivanco,16320,ATP,up,Spain,4
1450,Adam Heinonen,26150,ATP,up,Sweden,4
1450,Kacper Knitter,74207,ATP,up,Poland,4
1450,David Naharro,39194,ATP,up,Spain,4
1450,Aleksander Orlikowski,9237,ATP,up,Poland,4
1455,Zane Stevens,63411,ATP,up,Australia,4
1456,Gustavo Albieri,81594,ATP,up,Brazil,4
1456,Richard Antoni,83883,ATP,up,Germany,4
1456,Cheng Chen Yan,57378,ATP,up,Taiwan,4
1456,Kazuki Nishiwaki,9655,ATP,down,Japan,4
1460,Vladimir Bazilevskiy,40157,ATP,up,Israel,4
1461,Odiseo Alvarado Berrospi Alberto,13760,ATP,up,Peru,4
1461,Alessandro Coccioli,40221,ATP,down,Italy,4
1463,Arthur Bellegy,69973,ATP,up,France,4
1464,Mac Visser,78369,ATP,up,Netherlands,4
1465,Florin Breazu Matei,57892,ATP,up,Romania,4
1465,Nemanja Malesevic,19404,ATP,up,Bosnia and Herzegovina,4
1465,Jirat Navasirisomboon,9829,ATP,up,Thailand,4
1465,Giulio Perego,15278,ATP,up,Italy,4
1469,Mikail Alimli,1887,ATP,up,France,4
1469,Grigory Shebekin,49590,ATP,up,World,4
1471,Gabriele Vulpitta,52676,ATP,up,Italy,4
1471,Richard Zusman,2490,ATP,up,USA,4
1473,Weiwen Pan,75604,ATP,up,China,4
1473,Florin Pop Darius,52236,ATP,up,Romania,4
1473,Daniel Verbeek,10842,ATP,up,Netherlands,4
1476,Kevin Edengren,62412,ATP,up,Sweden,4
1476,Alex Finkelstein,60823,ATP,down,USA,4
1476,Jan Hrazdil,37883,ATP,up,Czech Republic,4
1476,Nikos Lehmann,55031,ATP,up,Argentina,4
1476,Riku Takahata,,ATP,up,Japan,4
1481,Jack Bruce-Smith,65354,ATP,up,Australia,4
1481,Jose Escurra Isnardi Hernando,2215,ATP,up,Paraguay,4
1481,Fumin Jiang,80790,ATP,up,China,4
1481,Miha Vetrih,38260,ATP,up,Slovenia,4
1485,Cristian Breazu Vlad,38012,ATP,up,Romania,4
1485,Alexander Petrov,37928,ATP,up,Bulgaria,4
1485,Rocco Valente,54709,ATP,up,Argentina,4
1485,Antonio Voljavec,50679,ATP,up,Croatia,4
1489,Nicolas Buitrago,13289,ATP,up,Colombia,4
1489,Sasa Markovic,38963,ATP,up,Serbia,4
1491,Luca Cervantes Tomas,970,ATP,up,Mexico,4
1491,Nikola Djosic,51949,ATP,up,Switzerland,4
1493,Leo Deflandre,60421,ATP,up,France,4
1494,Luke Hooper,55150,ATP,up,United Kingdom,4
1495,Daniel Uta,55174,ATP,up,Romania,4
1496,Patricio Alvarado,37929,ATP,up,Ecuador,4
1496,Mariano Tammaro,11979,ATP,up,Italy,4
1498,Andrea Bacaloni,38115,ATP,up,Italy,4
1498,Alessandro Battiston,68379,ATP,up,Italy,4
1500,Filippo Mazzola,52609,ATP,up,Italy,4
1501,Alexandru Coman Mihai,37891,ATP,up,Romania,4
1502,Corban Crowther,2477,ATP,up,Australia,4
1502,Nikita Ianin,23831,ATP,up,World,4
1502,Tadeo Meneo,63065,ATP,up,Argentina,4
1502,Alaa Trifi,63836,ATP,down,Tunisia,4
1506,Lawrence Bataljin,6997,ATP,down,Australia,4
1506,Jeremy Schifris,7496,ATP,up,Germany,4
1508,Guido Andreozzi,2960,ATP,up,Argentina,3
1508,Kelly Giese,86770,ATP,up,USA,3
1508,Segundo Goity Zapico,58211,ATP,up,Argentina,3
1508,Lucas Miedler,1210,ATP,up,Austria,3
1508,Siphosothando Montsi,12708,ATP,up,South Africa,3
1508,Reese Stalder,9028,ATP,up,USA,3
1508,Patrik Trhac,87998,ATP,up,USA,3
1515,Luciano Carraro,10024,ATP,up,Italy,3
1515,Sander Jong,39928,ATP,up,Netherlands,3
1517,Samuel Brosset,10526,ATP,up,France,3
1517,Casey Hoole,15311,ATP,up,Australia,3
1517,Nicolae Madaras Dragos,1860,ATP,down,Sweden,3
1517,Daniel Phillips,54047,ATP,up,Bermuda,3
1517,Davide Pontoglio,2246,ATP,down,Italy,3
1522,Stepan Baum,49042,ATP,up,Czech Republic,3
1522,Damien Clerc,83932,ATP,up,France,3
1522,Laurence Teunissen,87316,ATP,up,Netherlands,3
1525,Wissam Abderrahman,1948,ATP,up,Tunisia,3
1525,Connor Doig,78291,ATP,up,South Africa,3
1525,Weiyi Kong,71493,ATP,up,China,3
1525,Will Mayew,52053,ATP,up,USA,3
1525,Alexander Razeghi,9516,ATP,up,USA,3
1525,Hudson Rivera,37899,ATP,up,USA,3
1525,Jack Satterfield,79358,ATP,up,USA,3
1525,Isac Stroemberg,40174,ATP,up,Sweden,3
1533,Felipe Dreer,83801,ATP,up,Argentina,3
1533,Aleksei Mokrov,51634,ATP,same,World,3
1535,Siwanat Auytayakul,55035,ATP,up,Thailand,3
1535,John Bothma,69709,ATP,up,South Africa,3
1535,Ondrej Horak,10040,ATP,down,Czech Republic,3
1535,Amine Jamji,81473,ATP,up,Morocco,3
1535,Alex Jones,38934,ATP,up,USA,3
1535,Yusuf Khamis,39535,ATP,up,Egypt,3
1535,Maciej Rajski,2099,ATP,up,Poland,3
1535,Matthew Rankin,10856,ATP,up,United Kingdom,3
1535,Timofey Stepanov,38062,ATP,up,Switzerland,3
1544,Niccolo Baroni,25726,ATP,up,Italy,3
1544,Dmitry Dolzhenkov,23829,ATP,up,World,3
1544,Milad Fahim Ilyas,67947,ATP,up,Morocco,3
1544,Toshiki Karigyo,81134,ATP,up,Japan,3
1544,Clement Lemire,52678,ATP,down,France,3
1544,Duje Markovina,49022,ATP,up,Australia,3
1544,Shu Muto,76395,ATP,up,Japan,3
1544,Timeo Trufelli,61033,ATP,down,France,3
1544,Alessio Vasquez,38134,ATP,up,Germany,3
1553,Illya Beloborodko,2455,ATP,up,Ukraine,3
1553,Jannik Opitz,23522,ATP,up,Germany,3
1555,Achilles Belkovics,68441,ATP,up,Hungary,3
1555,Artem Bogomolov,75802,ATP,up,World,3
1555,Emirhan Bulut,39051,ATP,up,Turkey,3
1555,Oskari Eerola,86805,ATP,up,Finland,3
1555,Mickael Kaouk,68730,ATP,up,France,3
1555,Melvin Kumar,67977,ATP,up,Sweden,3
1555,William Mirarchi,81689,ATP,up,Italy,3
1562,Ignacio Carou,660,ATP,up,Uruguay,3
1562,Admir Kalender,920,ATP,up,Croatia,3
1562,Nishok Kumaran Bharath,14544,ATP,up,India,3
1562,Lewie Lane,6024,ATP,up,Germany,3
1562,Mattia Nannelli,76611,ATP,up,Italy,3
1562,Yu Tanaka,9521,ATP,up,Japan,3
1568,Thomas Gerbaud,66956,ATP,up,France,3
1569,Enrique Carrascosa Diaz,80300,ATP,up,Spain,3
1569,Vito Dell'Elba,39003,ATP,up,Italy,3
1569,Gabriel Evans,710,ATP,up,Puerto Rico,3
1569,Dominick Mosejczuk,73861,ATP,up,USA,3
1569,Dian Nedev,19427,ATP,up,Bulgaria,3
1569,Ainius Sabaliauskas,21543,ATP,up,Lithuania,3
1569,Fons Van Sambeek,38110,ATP,up,Netherlands,3
1576,Leonardo Angeloni,81139,ATP,up,Italy,3
1576,Noah Brownrigg,81132,ATP,up,Australia,3
1576,Jakub Kroslak,37989,ATP,up,Slovakia,3
1576,Ajay Malik,23375,ATP,up,India,3
1576,Augusto Miguel Luis,67442,ATP,down,Brazil,3
1576,Stevan Popovic,38120,ATP,up,Germany,3
1576,Gabriel Schenekenberg,39170,ATP,up,Brazil,3
1576,Darrshan Suresh,27347,ATP,up,Malaysia,3
1576,Iker Urribarrens Ramirez,50072,ATP,up,Spain,3
1585,Leo Lagarrigue,64960,ATP,up,France,3
1586,Tilen Kovac,65987,ATP,up,Slovenia,3
1586,Photos Photiades,,ATP,up,Cyprus,3
1588,Stefan Cooper,35788,ATP,up,United Kingdom,3
1588,Viktor Jovic,841,ATP,up,Serbia,3
1588,Michele Mecarelli,78934,ATP,down,Italy,3
1588,Fanming Meng,87025,ATP,up,China,3
1588,Aditya Vishal Balsekar,37953,ATP,up,India,3
1593,Benjamin Gusic Wan,28614,ATP,up,United Kingdom,3
1594,Luc Fomba,28815,ATP,up,France,3
1594,Matteo Lavizzari,38879,ATP,up,Switzerland,3
1594,Zekai Li,879,ATP,up,China,3
1594,Nik Mikovic,51377,ATP,up,Slovenia,3
1594,Claudiu Schinteie Gheorghe,40083,ATP,up,Romania,3
1594,Luka Talan Lopatic,62392,ATP,up,Slovenia,3
1594,Raphael Vaksmann,52677,ATP,up,France,3
1601,Ryotaro Matsumura,14236,ATP,up,Japan,3
1601,Vitor Scramin do Lago Joao,86276,ATP,up,Brazil,3
1601,Alan Wazny,71082,ATP,down,Poland,3
1604,David Fix,55061,ATP,up,Germany,3
1604,Haoyuan Huang,714,ATP,up,China,3
1604,Pierre-Jo Kamendje Stephane,76952,ATP,down,Canada,3
1604,Aliaksandr Liaonenka,13387,ATP,up,World,3
1604,Aleksa Pisaric,39023,ATP,up,Serbia,3
1604,Alexander Zgirovsky,14516,ATP,up,World,3
1610,Louis Herman,13696,ATP,up,Belgium,3
1610,Rocco Piatti,39914,ATP,up,Monaco,3
1612,Anas Bennour Dit Sahli,63834,ATP,up,Tunisia,3
1612,Alexis Canter,1236,ATP,up,United Kingdom,3
1612,Sebastiano Cocola,78741,ATP,up,Italy,3
1612,Andres Delgadillo,66075,ATP,up,Mexico,3
1612,Jonas Gundacker,69497,ATP,up,Austria,3
1612,Ye Hongyu,49384,ATP,up,China,3
1612,Yunseok Jang,38065,ATP,up,South Korea,3
1612,Alejandro Lopez Escribano,55549,ATP,up,Spain,3
1612,Stijn Pel,28070,ATP,up,Netherlands,3
1621,Melih Anavatan,68069,ATP,down,Turkey,3
1621,Kaya Arinc,19885,ATP,up,Turkey,3
1621,Jonathan Mridha,2500,ATP,up,Sweden,3
1621,Nicolas Robert,82785,ATP,up,France,3
1625,Adam Farag-Cao,75349,ATP,up,Canada,3
1625,Loic Namigandet Tenguere,57897,ATP,up,France,3
1627,Parth Aggarwal,1284,ATP,up,India,3
1627,Anthony Susanto,39551,ATP,up,Indonesia,3
1629,Carles Cordoba,61814,ATP,up,Spain,3
1630,Zhenxiong Dong,53307,ATP,up,China,3
1630,Issei Okamura,7372,ATP,up,Japan,3
1632,Dmitry Kopilevich,80515,ATP,up,Slovenia,3
1633,Alfred Almasi,40205,ATP,up,Slovakia,2
1633,Michael Antonius,86725,ATP,up,USA,2
1633,Theo Arribage,21356,ATP,up,France,2
1633,David Bakonyi,68637,ATP,up,Hungary,2
1633,Nicolas Barrientos,4694,ATP,up,Colombia,2
1633,Ulises Blanch,1862,ATP,up,USA,2
1633,Casper Christensen,15294,ATP,up,Norway,2
1633,Roberto Ferrer Guimaraes,93639,ATP,up,USA,2
1633,Luis Hernandez Ramirez Sergio,9650,ATP,up,Colombia,2
1633,Ray Ho,790,ATP,up,Taiwan,2
1633,Marcel Latak,89239,ATP,up,USA,2
1633,Loan Lestir,38774,ATP,up,France,2
1633,Ivan Liutarevich,955,ATP,up,World,2
1633,Cristian Rodriguez,7232,ATP,up,Colombia,2
1633,Fernando Romboli,4709,ATP,up,Brazil,2
1633,Jelani Sarr,54098,ATP,up,USA,2
1633,Nikolas Stoot Donald,92862,ATP,up,USA,2
1633,James Tracy,23563,ATP,up,USA,2
1633,Seita Watanabe,643,ATP,up,Japan,2
1633,Milan Welte,1264,ATP,up,Germany,2
1633,Baltazar Wiger Nordas,88004,ATP,up,Norway,2
1633,Tomas Zurmendi,92938,ATP,up,Uruguay,2
1655,Billy Blaydes,37982,ATP,up,United Kingdom,2
1655,James Connel,54463,ATP,up,United Kingdom,2
1655,Remy Dugardin,89618,ATP,up,France,2
1655,Nikita Filin,58209,ATP,up,USA,2
1655,Raul Garcia,39586,ATP,up,Bolivia,2
1655,Saahith Jayaraman,65461,ATP,up,USA,2
1655,Markos Kalovelonis,1938,ATP,up,Greece,2
1655,Neo Niedner,1276,ATP,up,Germany,2
1655,Leo Raquin,76923,ATP,up,France,2
1655,Dylan Salton,1233,ATP,up,South Africa,2
1655,Max Sheldon,,ATP,up,USA,2
1655,Antonio Vergara del Puerto Martin,24405,ATP,up,Paraguay,2
1667,Rishab Agarwal,14198,ATP,down,India,2
1667,Cengiz Aksu,11691,ATP,up,Turkey,2
1667,Lautaro Correa Beguerie,64370,ATP,up,Argentina,2
1667,Franco Descotte Matias,3900,ATP,up,Argentina,2
1667,Diego Duran,87126,ATP,up,Colombia,2
1667,Petar Jovanovic,37949,ATP,down,Montenegro,2
1667,Noritaka Koizumi,59061,ATP,up,Japan,2
1667,Oscar Lacides,49887,ATP,up,Guadeloupe,2
1667,Oscar Lien Johan,89202,ATP,down,Norway,2
1667,Harry Pugh,63399,ATP,up,New Zealand,2
1667,Tomas Rengel Sierra,40432,ATP,up,Argentina,2
1667,Yaraslav Shyla,5877,ATP,up,World,2
1667,Nikita Volonski,13383,ATP,up,Australia,2
1667,Christian Wedel,83888,ATP,up,Germany,2
1667,Anthony Wright,7786,ATP,up,United Kingdom,2
1682,Antonio Caruso,6891,ATP,up,Italy,2
1682,Chen Ye,,ATP,up,China,2
1682,Milledge Cossu,9609,ATP,up,USA,2
1682,Emiliano Jorquera,84288,ATP,up,Canada,2
1682,Eli Stephenson,56459,ATP,up,USA,2
1687,Elijah Cham,72231,ATP,up,Australia,2
1687,Mahmoud Chetouane,89864,ATP,up,Tunisia,2
1687,Nathan Cox,84737,ATP,up,USA,2
1687,Matteo De Vincentis,2223,ATP,up,Italy,2
1687,Valentin Garay,50788,ATP,up,Argentina,2
1687,Federico Guarducci,82366,ATP,up,Italy,2
1687,Jarrod Joyce,63397,ATP,up,Australia,2
1687,Botond Kisantal,65124,ATP,up,Hungary,2
1687,Espen Lagarde,67103,ATP,up,France,2
1687,Gasper Matijasic,71505,ATP,up,Slovenia,2
1687,Petr Michnev,7495,ATP,up,Czech Republic,2
1687,Diogo Morais,39921,ATP,up,Portugal,2
1687,Ren Nakamura,646,ATP,up,Japan,2
1687,Viacheslav Ovchinnikov,14824,ATP,up,World,2
1687,Ilija Palavestra,69060,ATP,up,USA,2
1687,Noah Regas Luis,39044,ATP,up,Spain,2
1687,Johan Reinhard Bengt,86331,ATP,up,Germany,2
1687,Carl Roothman,14375,ATP,up,South Africa,2
1687,Flynn Thomas,70746,ATP,up,Switzerland,2
1706,Cade Birrell,25134,ATP,up,Australia,2
1706,Sebastian Dominguez Collado Juan,14473,ATP,up,Guatemala,2
1706,Benjamin Perez,1280,ATP,up,Chile,2
1709,Sarp Agabigun,8973,ATP,down,Turkey,2
1709,Siddhant Banthia,20374,ATP,up,India,2
1709,Ivan Dreycopp,14272,ATP,up,Argentina,2
1709,Rafael Giotis,672,ATP,up,Germany,2
1709,Alexander Glomb,80524,ATP,up,Germany,2
1709,Lukas Hellum-Lilleengen,2484,ATP,up,Norway,2
1709,Kaeri Hernandez Mariona,23884,ATP,down,Guatemala,2
1709,Carl Holder,84558,ATP,up,France,2
1709,Toru Horie,51633,ATP,up,Japan,2
1709,Oskar Jansson,51438,ATP,up,Sweden,2
1709,Yeong-Seok Jeong,38292,ATP,up,South Korea,2
1709,Arthur Laborde,57773,ATP,up,Switzerland,2
1709,Karim-Mohamed Maamoun,5292,ATP,up,Egypt,2
1709,Rohan Mehra,38055,ATP,up,India,2
1709,Cing-Yang Meng,13014,ATP,up,Taiwan,2
1709,Aleksandar Mihailovic,40749,ATP,up,Serbia,2
1709,Noah Schlagenhauf,38025,ATP,up,Germany,2
1709,Rafael Segado Esteve,17464,ATP,down,Spain,2
1709,Dmytro Shirokyi,74446,ATP,up,Ukraine,2
1709,Gunawan Trismuwantara,29692,ATP,up,Indonesia,2
1709,Valentin Vanta,15769,ATP,up,Romania,2
1709,Ilias Zimmermann,15182,ATP,up,Switzerland,2
1731,Shaoyun Liu,53308,ATP,up,China,2
1732,Laurin Aerne,88314,ATP,up,Switzerland,2
1732,Henrik Bladelius,61688,ATP,down,Sweden,2
1732,Miles Clark,59244,ATP,up,USA,2
1732,Jonas Eriksson Ziverts,37917,ATP,down,Sweden,2
1732,Patrik Homola,60457,ATP,up,Czech Republic,2
1732,Matt Kleiman,75575,ATP,up,USA,2
1732,Alex Kobelt,11761,ATP,up,USA,2
1732,Santino Nunez Vera Alex,74738,ATP,up,Paraguay,2
1732,Pio Osti Fabrizio Karol,66083,ATP,up,Italy,2
1732,Edward Papac Tomislav,14310,ATP,up,Australia,2
1732,Minjong Park,,ATP,up,South Korea,2
1732,Raul Sau Franco Alan,,ATP,down,Mexico,2
1732,Yoshka Sborowsky,76980,ATP,up,France,2
1732,Kian Vakili,38045,ATP,up,USA,2
1732,Gray Voelzke,83187,ATP,up,USA,2
1732,Jan Wygona,87143,ATP,up,Poland,2
1748,Jim Hendrikx,57139,ATP,up,Netherlands,2
1748,Roman Kharlamov,75803,ATP,up,World,2
1750,Victor Braga,63731,ATP,up,Brazil,2
1750,Stylianos Christodoulou,,ATP,down,Cyprus,2
1750,Andrea Colombo,1017,ATP,up,Italy,2
1750,Edoardo De Filippo,73246,ATP,up,Italy,2
1750,Jesse De Jager,13024,ATP,up,Netherlands,2
1750,Mariano Dedura-Palomero,52646,ATP,up,Germany,2
1750,Filiberto Fumagalli,39919,ATP,up,Italy,2
1750,Giammarco Gandolfi,10853,ATP,up,Italy,2
1750,Valentin Guadagno,77366,ATP,up,Argentina,2
1750,Chun-Chien Hou,72232,ATP,up,Taiwan,2
1750,Noah Karma,68927,ATP,up,Switzerland,2
1750,Jordi Leston Tomas,89139,ATP,up,Argentina,2
1750,Alessandro Spadola,14613,ATP,down,Italy,2
1750,Daiki Yoshimura,19886,ATP,up,Japan,2
1764,Marco Furlanetto,9466,ATP,up,Italy,2
1764,Grundtvig Jorgensen Sebastian,69469,ATP,up,Denmark,2
1766,Daniel Jade,63427,ATP,up,France,2
1766,Alvaro Jimenez,72052,ATP,up,Spain,2
1766,David Petrovic,821,ATP,down,Germany,2
1766,Michalis Sakellaridis,17584,ATP,up,Greece,2
1766,Fabien Salle,54136,ATP,up,France,2
1766,Luke Simkiss,55375,ATP,up,United Kingdom,2
1766,Federico Valle,38982,ATP,up,Italy,2
1766,Linghao Zhang,3410,ATP,up,China,2
1774,Antoni Fabre,90113,ATP,up,France,2
1774,Mikel Martinez,38047,ATP,up,Spain,2
1776,Peter Alam,55860,ATP,up,United Kingdom,2
1776,Ammar Elamin,11185,ATP,up,Ireland,2
1776,Kabir Hans,50060,ATP,up,India,2
1776,Arjun Mehrotra,15314,ATP,up,Australia,2
1776,Yuvan Nandal,66832,ATP,up,India,2
1776,William Rejchtman Vinciguerra,59291,ATP,up,Sweden,2
1776,Tom Sickenberger,55486,ATP,up,Germany,2
1783,Andrea Paolini,68143,ATP,up,Italy,2
1784,Vesa Ahti,38068,ATP,up,Finland,2
1784,Adrien Burdet,40101,ATP,up,Switzerland,2
1784,Moritz Hoffmann,56111,ATP,up,Germany,2
1784,Hiromasa Koyama,78931,ATP,up,Japan,2
1784,Luca Parenti,54265,ATP,up,Italy,2
1784,Mateya Stanisavljevic,,ATP,up,Serbia,2
1784,Zach Stephens,28598,ATP,up,United Kingdom,2
1791,Pietro Pampanin,1294,ATP,up,Italy,2
1792,Maan Kesharwani,74450,ATP,same,India,2
1792,Alvaro Peiro Serrano,38020,ATP,down,Spain,2
1792,Bogdan Seleznev,76298,ATP,up,World,2
1792,Bora Sengul,19520,ATP,up,Turkey,2
1792,Sanjeev Shanmugam Abhinav,1279,ATP,same,India,2
1792,Yassine Smiej,54521,ATP,up,Morocco,2
1792,Antoine Tailleu Pierre,20066,ATP,up,France,2
1799,Zhengyu Sun,8667,ATP,up,China,2
1800,Jiri Cizek,38953,ATP,up,Czech Republic,2
1801,Alessandro Bellifemine,38105,ATP,up,Italy,2
1802,Luis Garcia Paez,70968,ATP,up,Spain,2
1803,Sheng Tang,38093,ATP,up,China,2
1804,Eric Ahren Moonga,90763,ATP,up,Sweden,1
1804,Artur Aiukhanov,90116,ATP,up,World,1
1804,Juan-Samuel Arauzo-Martinez,7764,ATP,up,Spain,1
1804,Romeo Arcuschin,50789,ATP,up,Argentina,1
1804,Boris Arias,2213,ATP,up,Bolivia,1
1804,Arian Barbic,91507,ATP,up,Germany,1
1804,Justin Barki,49889,ATP,up,Indonesia,1
1804,Jerry Barton,63941,ATP,up,USA,1
1804,Bastian Berenz,89140,ATP,up,Austria,1
1804,Mika Berghaus,79175,ATP,up,Germany,1
1804,Alexis Berquier,63295,ATP,up,France,1
1804,Juliusz Bienkiewicz,15213,ATP,up,Poland,1
1804,Santiago Bramajo,14274,ATP,up,Argentina,1
1804,Omar Brigida,1275,ATP,up,Italy,1
1804,Tighe Brunetti,85495,ATP,up,USA,1
1804,Marcos Castro Fabra,69522,ATP,up,Spain,1
1804,Francesco Cordova,77161,ATP,up,USA,1
1804,Malanqi Du,5056,ATP,up,China,1
1804,Birtan Duran,40113,ATP,up,Turkey,1
1804,Samyar Elyasi,53619,ATP,up,Iran,1
1804,Xavier Ferrer Mateo,83652,ATP,up,Spain,1
1804,Oriol Font,65792,ATP,up,Spain,1
1804,Jon Gamble,87073,ATP,up,USA,1
1804,Garcia Carbajal Alejandro,77249,ATP,up,Spain,1
1804,Sebastian Gorzny,9519,ATP,up,USA,1
1804,Perry Gregg,14086,ATP,up,USA,1
1804,Maxim Groysman,90126,ATP,up,USA,1
1804,Gus Grumet,73860,ATP,up,USA,1
1804,Kornel Halmos,70125,ATP,up,Hungary,1
1804,Hugo Hashimoto,71814,ATP,up,USA,1
1804,Mark Havlicek,898,ATP,up,Czech Republic,1
1804,Ymerali Ibraimi,78978,ATP,up,Australia,1
1804,Sergio Ingles Garre,80887,ATP,up,Spain,1
1804,Ryder Jackson,12991,ATP,up,USA,1
1804,Andrew Johnson,32064,ATP,up,USA,1
1804,Mathieu Josserand,69499,ATP,up,France,1
1804,Hamza Karmoussi,25456,ATP,up,Morocco,1
1804,Nicolas Kobelt,32548,ATP,up,Switzerland,1
1804,Amaury Lage Castelan Lance,12571,ATP,up,Mexico,1
1804,Tomas Lanik,14540,ATP,down,Slovakia,1
1804,Chan Lee Woong,93158,ATP,up,South Korea,1
1804,Tim Loosen,39933,ATP,up,Germany,1
1804,Cyrus Mahjoob,56260,ATP,up,USA,1
1804,Martin Maldonado,86639,ATP,up,Ecuador,1
1804,Daniel Marincas,59243,ATP,up,Portugal,1
1804,Noah Martens,92835,ATP,up,Belgium,1
1804,Kaspar Mathes,89695,ATP,up,Germany,1
1804,Joel Meda,90127,ATP,up,Burkina Faso,1
1804,Moein Moazam,74448,ATP,up,Iran,1
1804,Alejandro Moreno,55591,ATP,up,USA,1
1804,Mason Naumovski,40738,ATP,up,Australia,1
1804,Niklas Niggemann,89696,ATP,up,Germany,1
1804,Dingzheng Nima,68302,ATP,up,China,1
1804,Ricard Novell,85184,ATP,up,Spain,1
1804,Ignacio Novo,23827,ATP,up,Argentina,1
1804,Alexander Okonkwo,86746,ATP,up,United Kingdom,1
1804,Frederik Pape Valdemar,20775,ATP,up,Denmark,1
1804,Matija Pecotic,2676,ATP,up,Croatia,1
1804,Agustin Pernas Thiago,91698,ATP,up,Argentina,1
1804,Mathys Picard,92463,ATP,up,France,1
1804,Felipe Pinzon Moreno,23582,ATP,up,USA,1
1804,Henry Ren,90030,ATP,up,Canada,1
1804,Rodrigo Reyna,82867,ATP,up,Mexico,1
1804,Freddie Ridout,28599,ATP,up,United Kingdom,1
1804,Agassi Rusher,89204,ATP,up,USA,1
1804,Leevi Saatela,772,ATP,up,Finland,1
1804,Edoardo Santoni,77463,ATP,up,Italy,1
