"player","svc_matches","svc_aces_per_game","svc_dfs_per_game","svc_ace_to_df_ratio","svc_first_serve_pct","svc_first_serve_win_pct","svc_second_serve_win_pct","svc_service_pts_win_pct","svc_bp_save_pct","svc_hold_pct","tour","window","surface","ret_matches","ret_opp_aces_per_game","ret_opp_dfs_per_game","ret_opp_first_serve_pct","ret_first_return_win_pct","ret_second_return_win_pct","ret_return_pts_win_pct","ret_bp_win_pct","ret_opp_hold_pct"
"265632",1,0.14285714285714285,1,0.14285714285714285,0.5,0.36363636363636365,0.22727272727272727,0.29545454545454547,0.3,0,"ATP","2026 ytd","hard",1,0.14285714285714285,0.5714285714285714,0.6222222222222222,0.3571428571428571,0.5294117647058824,0.4222222222222223,0.6666666666666666,0.7142857142857143
"267576",1,0.25,0.25,1,0.7254901960784313,0.5405405405405406,0.35714285714285715,0.49019607843137253,0.6923076923076923,0.5,"ATP","2026 ytd","hard",1,0.125,0.125,0.5609756097560976,0.08695652173913049,0.2777777777777778,0.1707317073170732,0,1
"267577",2,0.575,0.325,1.7692307692307692,0.5529411764705883,0.7659574468085106,0.4824561403508772,0.6392156862745098,0.5263157894736842,0.775,"ATP","2026 ytd","hard",2,0.725,0.25,0.6423076923076924,0.2694610778443114,0.4946236559139785,0.35,0.4444444444444444,0.8
"269909",2,0.32,0.32,1,0.6148148148148148,0.7710843373493976,0.4423076923076923,0.6444444444444445,0.6428571428571429,0.8,"ATP","2026 ytd","hard",2,0.30434782608695654,0.13043478260869565,0.6380368098159509,0.3076923076923077,0.44067796610169496,0.35582822085889576,0.2,0.8695652173913043
"271389",3,0.27906976744186046,0.2558139534883721,1.0909090909090908,0.6366559485530546,0.5909090909090909,0.504424778761062,0.5594855305466238,0.627906976744186,0.627906976744186,"ATP","2026 ytd","hard",3,0.4772727272727273,0.1590909090909091,0.5899280575539568,0.28658536585365857,0.4473684210526315,0.3525179856115108,0.3333333333333333,0.8409090909090909
"272535",1,0.36363636363636365,0.2727272727272727,1.3333333333333333,0.5483870967741935,0.7647058823529411,0.5,0.6451612903225806,0.6666666666666666,0.8181818181818182,"ATP","2026 ytd","hard",1,1.1,0.3,0.5285714285714286,0.1351351351351351,0.4545454545454546,0.2857142857142857,0.25,0.9
"273279",1,,,,1,0.5803571428571429,,0.5803571428571429,0.7,,"ATP","2026 ytd","hard",1,,,1,0.3666666666666667,,0.3666666666666667,0.2727272727272727,
"273679",7,0.7692307692307693,0.21978021978021978,3.5,0.5849731663685152,0.7400611620795107,0.5086206896551724,0.6440071556350626,0.5581395348837209,0.7912087912087912,"ATP","2026 ytd","hard",7,0.7282608695652174,0.17391304347826086,0.6217712177121771,0.19287833827893175,0.448780487804878,0.28966789667896675,0.391304347826087,0.9021739130434783
"273680",6,0.582089552238806,0.208955223880597,2.7857142857142856,0.5612745098039216,0.6986899563318777,0.4860335195530726,0.6053921568627451,0.42424242424242425,0.7164179104477612,"ATP","2026 ytd","hard",6,0.8823529411764706,0.1323529411764706,0.6379746835443038,0.26190476190476186,0.4055944055944056,0.3139240506329114,0.4444444444444444,0.8823529411764706
"273778",1,1.0588235294117647,0.058823529411764705,18,0.4473684210526316,0.7843137254901961,0.5079365079365079,0.631578947368421,0.75,0.8823529411764706,"ATP","2026 ytd","hard",1,0.4375,0.25,0.4727272727272727,0.17307692307692313,0.43103448275862066,0.3090909090909091,0.25,0.9375
"275471",5,0.7321428571428571,0.375,1.9523809523809523,0.6017699115044248,0.7450980392156863,0.4,0.6076696165191741,0.5,0.7678571428571429,"ATP","2026 ytd","hard",5,0.6666666666666666,0.2222222222222222,0.5975975975975976,0.22613065326633164,0.3955223880597015,0.2942942942942943,0.2777777777777778,0.9074074074074074
"275923",12,0.41954022988505746,0.13218390804597702,3.1739130434782608,0.6967741935483871,0.7420634920634921,0.5987841945288754,0.6986175115207374,0.7307692307692307,0.9195402298850575,"ATP","2026 ytd","hard",12,0.3045977011494253,0.1724137931034483,0.6624685138539043,0.33840304182509506,0.5398009950248757,0.4063811922753988,0.4065040650406504,0.7126436781609196
"275948",6,0.6125,0.525,1.1666666666666667,0.6613545816733067,0.6807228915662651,0.4764705882352941,0.6115537848605578,0.43243243243243246,0.7375,"ATP","2026 ytd","hard",6,0.5584415584415584,0.07792207792207792,0.6134615384615385,0.3134796238244514,0.417910447761194,0.3538461538461538,0.3902439024390244,0.7922077922077922
"280151",8,0.5370370370370371,0.17592592592592593,3.0526315789473686,0.74079754601227,0.7412008281573499,0.48520710059171596,0.6748466257668712,0.4666666666666667,0.8518518518518519,"ATP","2026 ytd","hard",8,0.6476190476190476,0.18095238095238095,0.7029411764705882,0.2468619246861925,0.4554455445544554,0.3088235294117647,0.3548387096774194,0.8952380952380953
"286500",1,0.14285714285714285,0.5714285714285714,0.25,0.6222222222222222,0.6428571428571429,0.47058823529411764,0.5777777777777777,0.3333333333333333,0.7142857142857143,"ATP","2026 ytd","hard",1,0.14285714285714285,1,0.5,0.6363636363636364,0.7727272727272727,0.7045454545454546,0.7,0
"287181",2,0.25,0.25,1,0.7128712871287128,0.625,0.4482758620689655,0.5742574257425742,0.6,0.75,"ATP","2026 ytd","hard",2,0.26666666666666666,0.4,0.7983193277310925,0.3894736842105263,0.7916666666666666,0.47058823529411764,0.42857142857142855,0.6
"287803",2,1,0.08333333333333333,12,0.7083333333333334,0.7843137254901961,0.5714285714285714,0.7222222222222222,0.5,0.9166666666666666,"ATP","2026 ytd","hard",2,0.3076923076923077,0.5384615384615384,0.6195652173913043,0.3157894736842105,0.6285714285714286,0.4347826086956522,0.375,0.7692307692307693
"288748",11,0.5337837837837838,0.08783783783783784,6.076923076923077,0.6806526806526807,0.7636986301369864,0.5218978102189781,0.6864801864801865,0.6065573770491803,0.8378378378378378,"ATP","2026 ytd","hard",11,0.6283783783783784,0.25,0.6397578203834511,0.30757097791798105,0.5546218487394958,0.39656912209889006,0.3958333333333333,0.7432432432432432
"289106",13,1.0263157894736843,0.1513157894736842,6.782608695652174,0.6489707475622969,0.7445742904841403,0.5370370370370371,0.6717226435536294,0.6774193548387096,0.868421052631579,"ATP","2026 ytd","hard",13,0.5771812080536913,0.21476510067114093,0.6626984126984127,0.3008982035928144,0.5147058823529411,0.373015873015873,0.36470588235294116,0.7919463087248322
"289146",11,1.3020134228187918,0.19463087248322147,6.689655172413793,0.7219132369299222,0.765793528505393,0.532,0.7007786429365962,0.66,0.8859060402684564,"ATP","2026 ytd","hard",11,0.54421768707483,0.1564625850340136,0.6723549488054608,0.22165820642978007,0.3506944444444444,0.2639362912400455,0.23255813953488372,0.9319727891156463
"289233",6,0.4805194805194805,0.2727272727272727,1.7619047619047619,0.5991379310344828,0.7194244604316546,0.5268817204301075,0.6422413793103449,0.5151515151515151,0.7922077922077922,"ATP","2026 ytd","hard",6,0.5921052631578947,0.21052631578947367,0.5487804878048781,0.2851851851851852,0.45945945945945943,0.36382113821138207,0.3076923076923077,0.7894736842105263
"290624",1,0.2222222222222222,0.2222222222222222,1,0.543859649122807,0.5806451612903226,0.4230769230769231,0.5087719298245614,0.5,0.5555555555555556,"ATP","2026 ytd","hard",1,0.75,0.25,0.6363636363636364,0.19999999999999996,0.55,0.32727272727272727,0.25,0.875
"294337",6,0.6615384615384615,0.23076923076923078,2.8666666666666667,0.654054054054054,0.7355371900826446,0.4375,0.6324324324324324,0.5833333333333334,0.7692307692307693,"ATP","2026 ytd","hard",6,0.6774193548387096,0.16129032258064516,0.6675603217158177,0.19277108433734935,0.41129032258064513,0.2654155495978552,0.3333333333333333,0.9193548387096774
"298247",11,0.9105691056910569,0.16260162601626016,5.6,0.6310223266745005,0.7653631284916201,0.5063694267515924,0.6698002350176263,0.7115384615384616,0.8780487804878049,"ATP","2026 ytd","hard",11,0.7,0.16153846153846155,0.6705577172503242,0.30947775628626695,0.515748031496063,0.377431906614786,0.5084745762711864,0.7692307692307693
"298795",8,0.3068181818181818,0.6022727272727273,0.5094339622641509,0.582018927444795,0.6531165311653117,0.44528301886792454,0.5662460567823344,0.654320987654321,0.6818181818181818,"ATP","2026 ytd","hard",8,0.7159090909090909,0.3522727272727273,0.6329113924050633,0.25142857142857145,0.49753694581280783,0.3417721518987342,0.2857142857142857,0.8636363636363636
"299481",1,0.6363636363636364,0.18181818181818182,3.5,0.6301369863013698,0.6739130434782609,0.2962962962962963,0.5342465753424658,0.4444444444444444,0.5454545454545454,"ATP","2026 ytd","hard",1,0.45454545454545453,0.36363636363636365,0.647887323943662,0.32608695652173914,0.56,0.4084507042253521,0.5,0.7272727272727273
"299538",3,0.5,0.32142857142857145,1.5555555555555556,0.5989847715736041,0.6864406779661016,0.45569620253164556,0.5939086294416244,0.64,0.6785714285714286,"ATP","2026 ytd","hard",3,0.4,0.1,0.6833333333333333,0.3089430894308943,0.4736842105263158,0.36111111111111116,0.2631578947368421,0.8333333333333334
"299765",4,0.17073170731707318,0.3170731707317073,0.5384615384615384,0.7236363636363636,0.5979899497487438,0.5526315789473685,0.5854545454545454,0.625,0.7804878048780488,"ATP","2026 ytd","hard",4,0.65,0.225,0.6872427983539094,0.2455089820359282,0.5263157894736843,0.33333333333333337,0.7142857142857143,0.875
"302567",1,0.38461538461538464,0.46153846153846156,0.8333333333333334,0.47674418604651164,0.5609756097560976,0.5111111111111111,0.5348837209302325,0.6,0.5384615384615384,"ATP","2026 ytd","hard",1,0.35714285714285715,0.35714285714285715,0.5176470588235295,0.31818181818181823,0.46341463414634143,0.388235294117647,0.375,0.7857142857142857
"302582",4,0.5555555555555556,0.3111111111111111,1.7857142857142858,0.768025078369906,0.6530612244897959,0.4864864864864865,0.6144200626959248,0.5909090909090909,0.8,"ATP","2026 ytd","hard",4,0.3333333333333333,0.1111111111111111,0.8478260869565217,0.28205128205128205,0.5,0.3152173913043478,0.25,0.8888888888888888
"303307",1,0.07142857142857142,0.2857142857142857,0.25,0.7422680412371134,0.6527777777777778,0.4,0.5876288659793815,0.5833333333333334,0.6428571428571429,"ATP","2026 ytd","hard",1,0.35714285714285715,0.14285714285714285,0.7710843373493976,0.28125,0.368421052631579,0.3012048192771084,1,0.9285714285714286
"306078",1,0.2,0.2,1,0.5818181818181818,0.65625,0.391304347826087,0.5454545454545454,0,0.6,"ATP","2026 ytd","hard",1,0.2222222222222222,0,0.746031746031746,0.2978723404255319,0.4375,0.33333333333333337,0.4,0.7777777777777778
"308084",6,0.7628865979381443,0.16494845360824742,4.625,0.5841750841750841,0.7435158501440923,0.5182186234817814,0.6498316498316499,0.5227272727272727,0.7835051546391752,"ATP","2026 ytd","hard",6,0.6938775510204082,0.20408163265306123,0.6485623003194888,0.31773399014778325,0.5,0.3817891373801917,0.36363636363636365,0.7959183673469388
"309071",3,1.1071428571428572,0.14285714285714285,7.75,0.6577540106951871,0.7804878048780488,0.484375,0.679144385026738,0.8,0.9285714285714286,"ATP","2026 ytd","hard",3,0.27586206896551724,0.3103448275862069,0.5970149253731343,0.29166666666666663,0.5802469135802469,0.40796019900497515,0.21739130434782608,0.8275862068965517
"315575",1,0,0.3,0,0.47368421052631576,0.48148148148148145,0.6666666666666666,0.5789473684210527,0.5555555555555556,0.6,"ATP","2026 ytd","hard",1,0.3,0.4,0.7843137254901961,0.15000000000000002,0.2727272727272727,0.17647058823529416,0.25,0.9
"316900",2,0.14814814814814814,0.18518518518518517,0.8,0.6666666666666666,0.6666666666666666,0.5166666666666667,0.6166666666666667,0.7142857142857143,0.7777777777777778,"ATP","2026 ytd","hard",2,1.0384615384615385,0.2692307692307692,0.6417910447761194,0.3410852713178295,0.48611111111111116,0.39303482587064675,0.2608695652173913,0.7692307692307693
"321404",11,0.8785714285714286,0.34285714285714286,2.5625,0.6209081309398099,0.7312925170068028,0.520891364902507,0.6515311510031679,0.6666666666666666,0.8285714285714286,"ATP","2026 ytd","hard",11,0.8014184397163121,0.2624113475177305,0.583610188261351,0.2599620493358634,0.48670212765957444,0.35437430786268,0.38571428571428573,0.8085106382978723
"321788",3,0.3103448275862069,0.20689655172413793,1.5,0.6576576576576577,0.7123287671232876,0.4605263157894737,0.6261261261261262,0.8,0.8620689655172413,"ATP","2026 ytd","hard",3,0.4838709677419355,0.22580645161290322,0.6818181818181818,0.32499999999999996,0.5714285714285714,0.40340909090909094,0.47619047619047616,0.6774193548387096
"321789",5,0.4,0.03636363636363636,11,0.6834319526627219,0.696969696969697,0.5794392523364486,0.6597633136094675,0.5833333333333334,0.8181818181818182,"ATP","2026 ytd","hard",5,0.43636363636363634,0.2727272727272727,0.6434316353887399,0.4041666666666667,0.5112781954887218,0.4423592493297587,0.3958333333333333,0.6545454545454545
"321790",6,0.7571428571428571,0.3142857142857143,2.409090909090909,0.7233560090702947,0.7115987460815048,0.48360655737704916,0.6485260770975056,0.5925925925925926,0.8428571428571429,"ATP","2026 ytd","hard",6,0.6811594202898551,0.10144927536231885,0.7272727272727273,0.3092105263157895,0.49122807017543857,0.3588516746411483,0.5,0.7971014492753623
"322022",4,0.3,0.125,2.4,0.7385159010600707,0.6698564593301436,0.47297297297297297,0.6183745583038869,0.6666666666666666,0.8,"ATP","2026 ytd","hard",4,0.34146341463414637,0.12195121951219512,0.6790123456790124,0.3151515151515152,0.6282051282051282,0.4156378600823045,0.4375,0.6585365853658537
"324576",1,0.3,0.4,0.75,0.7843137254901961,0.85,0.7272727272727273,0.8235294117647058,0.75,0.9,"ATP","2026 ytd","hard",1,0,0.3,0.47368421052631576,0.5185185185185186,0.33333333333333337,0.42105263157894735,0.4444444444444444,0.6
"325223",2,0.42105263157894735,0.47368421052631576,0.8888888888888888,0.5317460317460317,0.7164179104477612,0.3389830508474576,0.5396825396825397,0.5555555555555556,0.5789473684210527,"ATP","2026 ytd","hard",2,0.7894736842105263,0.3684210526315789,0.5952380952380952,0.33333333333333337,0.47058823529411764,0.38888888888888884,0.4166666666666667,0.7368421052631579
"326087",1,0.8,0.1,8,0.8571428571428571,0.6666666666666666,0.5,0.6428571428571429,0.3333333333333333,0.8,"ATP","2026 ytd","hard",1,0.2222222222222222,0.4444444444444444,0.9125,0.4657534246575342,0.8571428571428572,0.5,0.3125,0.4444444444444444
"326949",5,0.37777777777777777,0.3111111111111111,1.2142857142857142,0.7516556291390728,0.6740088105726872,0.38666666666666666,0.6026490066225165,0.7142857142857143,0.7333333333333333,"ATP","2026 ytd","hard",5,0.3111111111111111,0.26666666666666666,0.6501901140684411,0.4736842105263158,0.5652173913043479,0.5057034220532319,0.575,0.4888888888888889
"329553",1,1.0833333333333333,0.4166666666666667,2.6,0.8279569892473119,0.7272727272727273,0.1875,0.6344086021505376,0.6,0.8333333333333334,"ATP","2026 ytd","hard",1,0.25,0.16666666666666666,0.8387096774193549,0.3076923076923077,0.5333333333333333,0.34408602150537637,0.4,0.8333333333333334
"333007",5,0.5535714285714286,0.125,4.428571428571429,0.6752873563218391,0.7319148936170212,0.5221238938053098,0.6637931034482759,0.5294117647058824,0.8571428571428571,"ATP","2026 ytd","hard",5,0.39285714285714285,0.125,0.7113095238095238,0.2510460251046025,0.5154639175257731,0.32738095238095233,0.45,0.8392857142857143
"334293",10,0.680327868852459,0.1885245901639344,3.608695652173913,0.6446700507614214,0.7362204724409449,0.5178571428571429,0.6586294416243654,0.6349206349206349,0.8114754098360656,"ATP","2026 ytd","hard",10,0.592,0.312,0.6292134831460674,0.28174603174603174,0.4814814814814815,0.35580524344569286,0.36507936507936506,0.816
"335102",4,0.3023255813953488,0.3488372093023256,0.8666666666666667,0.6596491228070176,0.6542553191489362,0.5051546391752577,0.6035087719298246,0.59375,0.6976744186046512,"ATP","2026 ytd","hard",4,0.45454545454545453,0.1590909090909091,0.6410256410256411,0.3314285714285714,0.6632653061224489,0.4505494505494505,0.5454545454545454,0.5909090909090909
"337877",3,0.9428571428571428,0.37142857142857144,2.5384615384615383,0.5984251968503937,0.6644736842105263,0.5098039215686274,0.6023622047244095,0.75,0.7714285714285715,"ATP","2026 ytd","hard",3,0.4,0.22857142857142856,0.6636771300448431,0.29054054054054057,0.48,0.3542600896860987,0.3333333333333333,0.8
"338420",1,0,0.2222222222222222,0,0.6986301369863014,0.5490196078431373,0.4090909090909091,0.5068493150684932,0.6923076923076923,0.5555555555555556,"ATP","2026 ytd","hard",1,0.4444444444444444,0.1111111111111111,0.7454545454545455,0.24390243902439024,0.4285714285714286,0.2909090909090909,0.5,0.8888888888888888
"338500",9,0.5306122448979592,0.20408163265306123,2.6,0.6569678407350689,0.6993006993006993,0.5446428571428571,0.6462480857580398,0.5,0.8163265306122449,"ATP","2026 ytd","hard",9,0.6435643564356436,0.22772277227722773,0.6274193548387097,0.2724935732647815,0.4545454545454546,0.3403225806451613,0.37209302325581395,0.8415841584158416
"338890",2,0.3793103448275862,0.2413793103448276,1.5714285714285714,0.7165775401069518,0.6567164179104478,0.37735849056603776,0.5775401069518716,0.5789473684210527,0.7241379310344828,"ATP","2026 ytd","hard",2,0.2857142857142857,0.17857142857142858,0.689119170984456,0.3533834586466166,0.5,0.39896373056994816,0.3181818181818182,0.75
"339450",2,0.391304347826087,0.13043478260869565,3,0.5704225352112676,0.7160493827160493,0.5409836065573771,0.6408450704225352,0.7333333333333333,0.8260869565217391,"ATP","2026 ytd","hard",2,0.5909090909090909,0.18181818181818182,0.6470588235294118,0.303030303030303,0.5740740740740741,0.39869281045751637,0.2777777777777778,0.7727272727272727
"339452",3,0.7777777777777778,0.08333333333333333,9.333333333333334,0.6872246696035242,0.75,0.49295774647887325,0.6696035242290749,0.6923076923076923,0.8888888888888888,"ATP","2026 ytd","hard",3,0.45714285714285713,0.22857142857142856,0.6073059360730594,0.2857142857142857,0.36046511627906974,0.31506849315068497,0.5,0.8857142857142857
"340741",1,0.6,0.4,1.5,0.6666666666666666,0.6136363636363636,0.5,0.5757575757575758,0,0.6,"ATP","2026 ytd","hard",1,0,0.1,0.6666666666666666,0.30434782608695654,0.3913043478260869,0.33333333333333337,0.3333333333333333,0.8
"340742",1,0.125,1,0.125,0.5853658536585366,0.5833333333333334,0.23529411764705882,0.43902439024390244,0.3333333333333333,0.5,"ATP","2026 ytd","hard",1,0.7142857142857143,0.2857142857142857,0.6666666666666666,0.19999999999999996,0.4,0.2666666666666667,,1
"341818",5,0.44285714285714284,0.21428571428571427,2.066666666666667,0.6383495145631068,0.7338403041825095,0.5704697986577181,0.6747572815533981,0.5384615384615384,0.8285714285714286,"ATP","2026 ytd","hard",5,0.4166666666666667,0.1527777777777778,0.6576576576576577,0.3116438356164384,0.493421052631579,0.37387387387387383,0.37209302325581395,0.7777777777777778
"341820",3,0.42857142857142855,0.22857142857142856,1.875,0.660377358490566,0.75,0.5555555555555556,0.6839622641509434,0.8125,0.9142857142857143,"ATP","2026 ytd","hard",3,0.4117647058823529,0.20588235294117646,0.6816143497757847,0.3421052631578947,0.49295774647887325,0.3901345291479821,0.3888888888888889,0.7941176470588235
"342835",1,0.2222222222222222,0,,0.746031746031746,0.7021276595744681,0.5625,0.6666666666666666,0.6,0.7777777777777778,"ATP","2026 ytd","hard",1,0.2,0.2,0.5818181818181818,0.34375,0.6086956521739131,0.4545454545454546,1,0.6
"348853",6,0.4225352112676056,0.23943661971830985,1.7647058823529411,0.650319829424307,0.7278688524590164,0.524390243902439,0.6567164179104478,0.7272727272727273,0.8732394366197183,"ATP","2026 ytd","hard",6,0.8194444444444444,0.19444444444444445,0.6992665036674817,0.23076923076923073,0.43089430894308944,0.2909535452322738,0.45454545454545453,0.8611111111111112
"349089",6,0.35526315789473684,0.3026315789473684,1.173913043478261,0.656686626746507,0.7173252279635258,0.5465116279069767,0.6586826347305389,0.6956521739130435,0.8157894736842105,"ATP","2026 ytd","hard",6,0.3246753246753247,0.2987012987012987,0.6539196940726577,0.33333333333333337,0.5248618784530387,0.39961759082217974,0.3548387096774194,0.7142857142857143
"349090",1,0.25,0.16666666666666666,1.5,0.6136363636363636,0.6111111111111112,0.5588235294117647,0.5909090909090909,0.625,0.75,"ATP","2026 ytd","hard",1,0.5,0.3333333333333333,0.5909090909090909,0.20512820512820518,0.40740740740740744,0.28787878787878785,1,0.8333333333333334
"355525",9,0.5979381443298969,0.30927835051546393,1.9333333333333333,0.6501706484641638,0.7637795275590551,0.5121951219512195,0.6757679180887372,0.6363636363636364,0.8762886597938144,"ATP","2026 ytd","hard",9,0.5257731958762887,0.25773195876288657,0.6458658346333853,0.3429951690821256,0.4713656387665198,0.3884555382215289,0.2804878048780488,0.7628865979381443
"355526",5,0.18181818181818182,0.2545454545454545,0.7142857142857143,0.5973333333333334,0.6919642857142857,0.5298013245033113,0.6266666666666667,0.65625,0.8,"ATP","2026 ytd","hard",5,0.5,0.19642857142857142,0.6311239193083573,0.27853881278538817,0.46875,0.34870317002881845,0.4782608695652174,0.8035714285714286
"362612",1,0.375,0.25,1.5,0.7884615384615384,0.6829268292682927,0.6363636363636364,0.6730769230769231,0.6666666666666666,0.875,"ATP","2026 ytd","hard",1,0,0.25,0.5869565217391305,0.5555555555555556,0.5263157894736843,0.5434782608695652,0.7142857142857143,0.375
"372312",11,0.98,0.37333333333333335,2.625,0.6024716786817713,0.7914529914529914,0.46113989637305697,0.6601441812564367,0.6615384615384615,0.8533333333333334,"ATP","2026 ytd","hard",11,0.3157894736842105,0.23026315789473684,0.6474164133738601,0.3364632237871674,0.5201149425287357,0.40121580547112456,0.4222222222222222,0.75
"381419",2,0.14285714285714285,0.23809523809523808,0.6,0.7114093959731543,0.5566037735849056,0.32558139534883723,0.4899328859060403,0.4444444444444444,0.5238095238095238,"ATP","2026 ytd","hard",2,0.2857142857142857,0.047619047619047616,0.8444444444444444,0.33333333333333337,0.5238095238095238,0.36296296296296293,0.4,0.8095238095238095
"383987",8,0.5360824742268041,0.25773195876288657,2.08,0.6683087027914614,0.7346437346437347,0.5643564356435643,0.6781609195402298,0.717948717948718,0.8865979381443299,"ATP","2026 ytd","hard",8,0.31,0.16,0.7024390243902439,0.3217592592592593,0.53551912568306,0.3853658536585366,0.4067796610169492,0.76
"383991",1,0.5454545454545454,0.45454545454545453,1.2,0.6351351351351351,0.7872340425531915,0.4074074074074074,0.6486486486486487,0.6,0.8181818181818182,"ATP","2026 ytd","hard",1,0.8181818181818182,0,0.7704918032786885,0.17021276595744683,0.4285714285714286,0.2295081967213115,0.5,0.9090909090909091
"384145",1,0.5833333333333334,0.08333333333333333,7,0.6842105263157895,0.6923076923076923,0.625,0.6710526315789473,0.5,0.8333333333333334,"ATP","2026 ytd","hard",1,0.3333333333333333,0.16666666666666666,0.5454545454545454,0.25,0.375,0.30681818181818177,0.125,0.9166666666666666
"385285",6,0.3707865168539326,0.02247191011235955,16.5,0.715547703180212,0.6888888888888889,0.5031055900621118,0.6360424028268551,0.6458333333333334,0.8089887640449438,"ATP","2026 ytd","hard",6,0.6046511627906976,0.2558139534883721,0.697632058287796,0.30026109660574407,0.47590361445783136,0.3533697632058288,0.44680851063829785,0.7558139534883721
"385294",1,,,,1,0.6333333333333333,,0.6333333333333333,0.7272727272727273,,"ATP","2026 ytd","hard",1,,,1,0.4196428571428571,,0.4196428571428571,0.3,
"385485",12,0.9532163742690059,0.18128654970760233,5.258064516129032,0.7023474178403756,0.7593582887700535,0.5741324921135647,0.704225352112676,0.75,0.9064327485380117,"ATP","2026 ytd","hard",12,0.42857142857142855,0.21142857142857144,0.6574690770694577,0.2590448625180898,0.48888888888888893,0.33777354900095147,0.3472222222222222,0.8571428571428571
"385592",1,0.1111111111111111,0,,0.78,0.7692307692307693,0.5454545454545454,0.72,0.5,0.8888888888888888,"ATP","2026 ytd","hard",1,0.1111111111111111,0.1111111111111111,0.726027397260274,0.4528301886792453,0.65,0.5068493150684932,0.5714285714285714,0.5555555555555556
"386107",3,0.2903225806451613,0.3225806451612903,0.9,0.655,0.5725190839694656,0.43478260869565216,0.525,0.5,0.5806451612903226,"ATP","2026 ytd","hard",3,0.36666666666666664,0.3,0.5869565217391305,0.2962962962962963,0.48684210526315785,0.375,0.4,0.7333333333333333
"386501",1,0.1,0.8,0.125,0.625,0.6285714285714286,0.47619047619047616,0.5714285714285714,0.5,0.6,"ATP","2026 ytd","hard",1,0.4444444444444444,0.4444444444444444,0.5476190476190477,0.23913043478260865,0.5,0.3571428571428571,0.2857142857142857,0.7777777777777778
"388080",1,0.2,0.3,0.6666666666666666,0.515625,0.6363636363636364,0.6451612903225806,0.640625,0.5,0.8,"ATP","2026 ytd","hard",1,1,0.2,0.7692307692307693,0.19999999999999996,0.4666666666666667,0.2615384615384615,0,1
"390214",5,0.5,0.09090909090909091,5.5,0.6356275303643725,0.7961783439490446,0.5888888888888889,0.7206477732793523,0.6,0.8636363636363636,"ATP","2026 ytd","hard",5,0.37777777777777777,0.24444444444444444,0.6345514950166113,0.3507853403141361,0.4727272727272728,0.39534883720930236,0.35714285714285715,0.7777777777777778
"391865",3,0.3793103448275862,0.2413793103448276,1.5714285714285714,0.6600985221674877,0.6343283582089553,0.5362318840579711,0.6009852216748769,0.5625,0.7586206896551724,"ATP","2026 ytd","hard",3,0.4482758620689655,0.20689655172413793,0.6032608695652174,0.28828828828828834,0.452054794520548,0.3532608695652174,0.3333333333333333,0.8620689655172413
"392072",1,0,0,,0.5319148936170213,0.48,0.45454545454545453,0.46808510638297873,0.5,0.5,"ATP","2026 ytd","hard",1,0.8571428571428571,0,0.6521739130434783,0.2666666666666667,0.3125,0.28260869565217395,,1
"398740",1,0,0.125,0,0.5357142857142857,0.6333333333333333,0.2692307692307692,0.4642857142857143,0.375,0.375,"ATP","2026 ytd","hard",1,0.125,0.125,0.5238095238095238,0.2272727272727273,0.44999999999999996,0.33333333333333337,1,0.875
"403148",2,0.6363636363636364,0.36363636363636365,1.75,0.6802325581395349,0.7777777777777778,0.38181818181818183,0.6511627906976745,0.8461538461538461,0.9090909090909091,"ATP","2026 ytd","hard",2,0.5416666666666666,0.20833333333333334,0.6428571428571429,0.2828282828282829,0.4363636363636364,0.33766233766233766,0.3333333333333333,0.875
"403869",1,0.5882352941176471,0.29411764705882354,2,0.6176470588235294,0.6666666666666666,0.48717948717948717,0.5980392156862745,0.6153846153846154,0.7058823529411765,"ATP","2026 ytd","hard",1,0.875,0.125,0.6701030927835051,0.18461538461538463,0.5,0.28865979381443296,0.2222222222222222,0.875
"403922",1,0.21428571428571427,0.42857142857142855,0.5,0.782608695652174,0.5416666666666666,0.5,0.532608695652174,0.5,0.6428571428571429,"ATP","2026 ytd","hard",1,0.5,0.42857142857142855,0.8018867924528302,0.3529411764705882,0.6190476190476191,0.4056603773584906,0.3076923076923077,0.7142857142857143
"406654",3,0.21052631578947367,0.15789473684210525,1.3333333333333333,0.7027027027027027,0.6730769230769231,0.5,0.6216216216216216,0.8148148148148148,0.868421052631579,"ATP","2026 ytd","hard",3,0.6578947368421053,0.2894736842105263,0.7445887445887446,0.3081395348837209,0.47457627118644063,0.35064935064935066,0.5384615384615384,0.8157894736842105
"406728",11,0.6214285714285714,0.16428571428571428,3.782608695652174,0.6885428253615128,0.7253634894991923,0.5357142857142857,0.6662958843159066,0.6615384615384615,0.8428571428571429,"ATP","2026 ytd","hard",11,0.7552447552447552,0.27972027972027974,0.6271551724137931,0.2457044673539519,0.5028901734104047,0.34159482758620685,0.3064516129032258,0.8671328671328671
"407164",7,0.6565656565656566,0.3333333333333333,1.9696969696969697,0.5627836611195158,0.75,0.532871972318339,0.6550680786686838,0.717391304347826,0.8686868686868687,"ATP","2026 ytd","hard",7,0.8811881188118812,0.1782178217821782,0.6306729264475743,0.24813895781637718,0.4872881355932204,0.3364632237871674,0.325,0.8712871287128713
