player,ta_id,player_name,svc_matches,svc_aces_per_game,svc_dfs_per_game,svc_ace_to_df_ratio,svc_first_serve_pct,svc_first_serve_win_pct,svc_second_serve_win_pct,svc_service_pts_win_pct,svc_bp_save_pct,svc_hold_pct,tour,window,surface,ret_matches,ret_opp_aces_per_game,ret_opp_dfs_per_game,ret_opp_first_serve_pct,ret_first_return_win_pct,ret_second_return_win_pct,ret_return_pts_win_pct,ret_bp_win_pct,ret_opp_hold_pct
71595,52432,Hugo Gaston,6.0,0.3384615384615385,0.24615384615384617,1.375,0.5727069351230425,0.69921875,0.46596858638743455,0.5995525727069351,0.5909090909090909,0.7230769230769231,ATP,12 month,hard,6.0,0.6268656716417911,0.14925373134328357,0.5701357466063348,0.2420634920634921,0.531578947368421,0.36651583710407243,0.25,0.8507462686567164
71596,52433,Dan Added,1.0,0.4444444444444444,0.2222222222222222,2.0,0.6031746031746031,0.6578947368421053,0.4,0.5555555555555556,0.4,0.6666666666666666,ATP,12 month,hard,1.0,0.7777777777777778,0.4444444444444444,0.6538461538461539,0.11764705882352944,0.5555555555555556,0.2692307692307693,,1.0
71627,52464,August Holmgren,2.0,0.43478260869565216,0.08695652173913043,5.0,0.6985294117647058,0.631578947368421,0.43902439024390244,0.5735294117647058,0.4,0.6086956521739131,ATP,12 month,hard,2.0,0.782608695652174,0.2608695652173913,0.6558441558441559,0.306930693069307,0.39622641509433965,0.33766233766233766,0.21428571428571427,0.8695652173913043
71647,52484,Zsombor Piros,3.0,0.2727272727272727,0.21212121212121213,1.2857142857142858,0.6512605042016807,0.6129032258064516,0.46987951807228917,0.5630252100840336,0.6666666666666666,0.7272727272727273,ATP,12 month,hard,3.0,0.5625,0.09375,0.6547085201793722,0.23972602739726023,0.5064935064935066,0.3318385650224215,0.2777777777777778,0.84375
71654,52491,Adam Walton,9.0,0.5825242718446602,0.14563106796116504,4.0,0.6948640483383686,0.6717391304347826,0.5099009900990099,0.622356495468278,0.6037735849056604,0.7961165048543689,ATP,12 month,hard,9.0,0.76,0.15,0.6517571884984026,0.2450980392156863,0.42660550458715596,0.30830670926517567,0.28125,0.91
71684,52521,Valentin Vacherot,10.0,0.9495798319327731,0.2605042016806723,3.6451612903225805,0.6693227091633466,0.7718253968253969,0.5381526104417671,0.6945551128818062,0.74,0.8907563025210085,ATP,12 month,hard,10.0,0.6470588235294118,0.2689075630252101,0.668010752688172,0.26961770623742454,0.47773279352226716,0.33870967741935487,0.4883720930232558,0.8235294117647058
71725,52562,Jurij Rodionov,4.0,0.7142857142857143,0.23809523809523808,3.0,0.7025089605734767,0.6632653061224489,0.43373493975903615,0.5949820788530465,0.56,0.7380952380952381,ATP,12 month,hard,4.0,0.3023255813953488,0.32558139534883723,0.6713780918727915,0.35789473684210527,0.6344086021505376,0.4487632508833922,0.47058823529411764,0.627906976744186
71727,52564,Patrick Kypson,10.0,0.646551724137931,0.20689655172413793,3.125,0.6735537190082644,0.7525562372188139,0.47257383966244726,0.6611570247933884,0.7258064516129032,0.853448275862069,ATP,12 month,hard,10.0,1.0769230769230769,0.17094017094017094,0.6354609929078014,0.2455357142857143,0.47470817120622566,0.3290780141843972,0.46153846153846156,0.8461538461538461
71749,200538,Matyas Fuele,1.0,0.0,0.3333333333333333,0.0,0.6551724137931034,0.5263157894736842,0.45,0.5,0.6363636363636364,0.5555555555555556,ATP,12 month,hard,1.0,0.75,0.0,0.66,0.1515151515151515,0.5294117647058824,0.28,0.2,0.875
71761,,Vladyslav Orlov,1.0,0.4,0.7,0.5714285714285714,0.5526315789473685,0.6904761904761905,0.4117647058823529,0.5657894736842105,0.5,0.7,ATP,12 month,hard,1.0,0.3,0.0,0.6078431372549019,0.16129032258064513,0.19999999999999996,0.17647058823529416,1.0,0.9
71798,52635,Brandon Holt,2.0,0.6333333333333333,0.06666666666666667,9.5,0.6650246305418719,0.7481481481481481,0.47058823529411764,0.6551724137931034,0.7142857142857143,0.8666666666666667,ATP,12 month,hard,2.0,0.5161290322580645,0.25806451612903225,0.5971563981042654,0.2936507936507936,0.48235294117647054,0.3696682464454977,0.23529411764705882,0.8709677419354839
71821,52658,Oliver Crawford,1.0,0.23076923076923078,0.15384615384615385,1.5,0.6623376623376623,0.5686274509803921,0.5769230769230769,0.5714285714285714,0.4444444444444444,0.6153846153846154,ATP,12 month,hard,1.0,0.5384615384615384,0.23076923076923078,0.7468354430379747,0.3220338983050848,0.7,0.4177215189873418,0.5,0.6923076923076923
71826,52663,Alexei Popyrin,8.0,0.8761904761904762,0.0380952380952381,23.0,0.6637168141592921,0.7573333333333333,0.5736842105263158,0.695575221238938,0.5517241379310345,0.8761904761904762,ATP,12 month,hard,8.0,0.68,0.23,0.6814310051107325,0.22250000000000003,0.4866310160427807,0.30664395229982966,0.4230769230769231,0.89
71835,52672,Sebastian Korda,13.0,0.8903225806451613,0.15483870967741936,5.75,0.6303162486368593,0.8166089965397924,0.5634218289085545,0.7230098146128681,0.631578947368421,0.9096774193548387,ATP,12 month,hard,13.0,0.5822784810126582,0.12658227848101267,0.6732766761095373,0.30995792426367463,0.4884393063583815,0.3682719546742209,0.35,0.8227848101265823
71858,52694,Sho Shimabukuro,10.0,0.8235294117647058,0.10784313725490197,7.636363636363637,0.5907534246575342,0.8144927536231884,0.5899581589958159,0.7226027397260274,0.6956521739130435,0.9313725490196079,ATP,12 month,hard,10.0,0.31313131313131315,0.24242424242424243,0.6441717791411042,0.29761904761904767,0.4482758620689655,0.35122699386503065,0.35294117647058826,0.8181818181818182
71922,52759,Nicolas Mejia,7.0,0.3150684931506849,0.0684931506849315,4.6,0.6380090497737556,0.7092198581560284,0.54375,0.6493212669683258,0.5161290322580645,0.7945205479452054,ATP,12 month,hard,7.0,0.37333333333333335,0.2,0.6538461538461539,0.3494809688581315,0.47058823529411764,0.39140271493212675,0.40476190476190477,0.7733333333333333
71959,52796,Andres Andrade,1.0,0.9333333333333333,0.4,2.3333333333333335,0.47058823529411764,0.825,0.5555555555555556,0.6823529411764706,0.75,0.8666666666666667,ATP,12 month,hard,1.0,0.3333333333333333,0.06666666666666667,0.5697674418604651,0.26530612244897955,0.43243243243243246,0.33720930232558144,0.6,0.8
73269,54083,Thiago Agustin Tirante,5.0,0.8125,0.15625,5.2,0.5640326975476839,0.7342995169082126,0.49375,0.6294277929155313,0.44,0.78125,ATP,12 month,hard,5.0,0.46774193548387094,0.1774193548387097,0.582901554404145,0.29333333333333333,0.4720496894409938,0.36787564766839376,0.41935483870967744,0.7903225806451613
73286,54100,Adria Soriano Barrera,1.0,0.16666666666666666,0.3333333333333333,0.5,0.6338028169014085,0.7555555555555555,0.5769230769230769,0.6901408450704225,0.5,0.8333333333333334,ATP,12 month,hard,1.0,0.25,0.08333333333333333,0.8311688311688312,0.25,0.46153846153846156,0.2857142857142857,0.3333333333333333,0.9166666666666666
73314,54128,Francisco Cerundolo,5.0,0.38571428571428573,0.11428571428571428,3.375,0.6261261261261262,0.7410071942446043,0.5843373493975904,0.6824324324324325,0.5714285714285714,0.8285714285714286,ATP,12 month,hard,5.0,0.5068493150684932,0.1643835616438356,0.6768867924528302,0.28222996515679444,0.5401459854014599,0.36556603773584906,0.4864864864864865,0.7534246575342466
73315,54129,Sebastian Baez,7.0,0.25510204081632654,0.14285714285714285,1.7857142857142858,0.7828200972447326,0.639751552795031,0.5671641791044776,0.6239870340356564,0.6851851851851852,0.826530612244898,ATP,12 month,hard,7.0,0.8105263157894737,0.21052631578947367,0.6500802568218299,0.32345679012345674,0.5458715596330275,0.4012841091492777,0.4444444444444444,0.7052631578947368
73338,54152,Clement Tabur,3.0,0.4583333333333333,0.16666666666666666,2.75,0.639344262295082,0.7589743589743589,0.5181818181818182,0.6721311475409836,0.6363636363636364,0.8333333333333334,ATP,12 month,hard,3.0,1.1428571428571428,0.14285714285714285,0.6920731707317073,0.27312775330396477,0.49504950495049505,0.3414634146341463,0.3333333333333333,0.8571428571428571
73357,54171,Luka Pavlovic,4.0,0.9787234042553191,0.19148936170212766,5.111111111111111,0.5290322580645161,0.7378048780487805,0.4452054794520548,0.6,0.5769230769230769,0.7659574468085106,ATP,12 month,hard,4.0,0.4,0.37777777777777777,0.5483870967741935,0.2705882352941177,0.4285714285714286,0.3419354838709677,0.45,0.8
73472,54285,Otto Virtanen,6.0,1.1538461538461537,0.13846153846153847,8.333333333333334,0.6585365853658537,0.7613168724279835,0.5793650793650794,0.6991869918699187,0.6666666666666666,0.9076923076923077,ATP,12 month,hard,6.0,0.6031746031746031,0.30158730158730157,0.6354916067146283,0.33207547169811324,0.513157894736842,0.3980815347721822,0.4594594594594595,0.7301587301587301
73501,54314,Dhakshineswar Suresh,2.0,1.0909090909090908,0.18181818181818182,6.0,0.6212121212121212,0.8414634146341463,0.58,0.7424242424242424,1.0,1.0,ATP,12 month,hard,2.0,0.5454545454545454,0.36363636363636365,0.635036496350365,0.1839080459770115,0.5800000000000001,0.3284671532846716,0.2727272727272727,0.8636363636363636
73546,202335,Raphael Calzi,1.0,0.8,0.2,4.0,0.5614035087719298,0.71875,0.48,0.6140350877192983,0.6666666666666666,0.7,ATP,12 month,hard,1.0,0.4,0.8,0.5714285714285714,0.13888888888888884,0.6666666666666667,0.3650793650793651,0.3333333333333333,0.9
73596,54409,Jenson Brooksby,8.0,0.18604651162790697,0.22093023255813954,0.8421052631578947,0.650088809946714,0.6557377049180327,0.5329949238578681,0.6127886323268206,0.6111111111111112,0.8372093023255814,ATP,12 month,hard,8.0,0.5862068965517241,0.21839080459770116,0.7064220183486238,0.2675324675324675,0.48124999999999996,0.3302752293577982,0.2558139534883721,0.8735632183908046
76945,57678,Thiago Seyboth Wild,2.0,0.3333333333333333,0.14285714285714285,2.3333333333333335,0.6875,0.7272727272727273,0.625,0.6953125,0.6666666666666666,0.9047619047619048,ATP,12 month,hard,2.0,0.2727272727272727,0.09090909090909091,0.6416666666666667,0.18181818181818177,0.4651162790697675,0.2833333333333333,0.3,0.8636363636363636
77384,58117,Jannik Sinner,9.0,0.9098360655737705,0.09016393442622951,10.090909090909092,0.6816380449141347,0.7713178294573644,0.5933609958506224,0.714663143989432,0.75,0.9098360655737705,ATP,12 month,hard,9.0,0.4806201550387597,0.20155038759689922,0.6578282828282829,0.3013435700575816,0.5756457564575646,0.3952020202020202,0.36470588235294116,0.7596899224806202
77518,58251,Joao Lucas Reis Da Silva,2.0,0.3888888888888889,0.05555555555555555,7.0,0.6548672566371682,0.6081081081081081,0.41025641025641024,0.5398230088495575,0.46153846153846156,0.6111111111111112,ATP,12 month,hard,2.0,0.16666666666666666,0.3333333333333333,0.5982142857142857,0.17910447761194026,0.5111111111111111,0.3125,0.14285714285714285,0.9444444444444444
77710,58443,Aleksandar Kovacevic,12.0,1.1282051282051282,0.23717948717948717,4.756756756756757,0.6233766233766234,0.8229166666666666,0.5603448275862069,0.724025974025974,0.6296296296296297,0.9358974358974359,ATP,12 month,hard,12.0,1.10625,0.125,0.6507072905331882,0.18561872909698995,0.41744548286604366,0.2665941240478781,0.2926829268292683,0.925
77892,58625,Fabian Marozsan,12.0,0.3273809523809524,0.11904761904761904,2.75,0.6830398517145505,0.6933514246947082,0.5116959064327485,0.6357738646895273,0.569620253164557,0.7976190476190477,ATP,12 month,hard,12.0,0.6331360946745562,0.17751479289940827,0.6339869281045751,0.30486008836524303,0.47193877551020413,0.36601307189542487,0.36363636363636365,0.8106508875739645
77959,58691,Giulio Zeppieri,3.0,0.6764705882352942,0.3235294117647059,2.090909090909091,0.6956521739130435,0.70625,0.5142857142857142,0.6478260869565218,0.7142857142857143,0.8823529411764706,ATP,12 month,hard,3.0,0.5294117647058824,0.08823529411764706,0.7013574660633484,0.28387096774193543,0.4696969696969697,0.3393665158371041,0.4166666666666667,0.8529411764705882
77961,58693,Daniil Glinka,2.0,0.5416666666666666,0.16666666666666666,3.25,0.6056338028169014,0.6046511627906976,0.44642857142857145,0.5422535211267606,0.5,0.625,ATP,12 month,hard,2.0,0.2727272727272727,0.18181818181818182,0.6554054054054054,0.3298969072164949,0.5294117647058824,0.3986486486486487,0.35,0.6818181818181818
78100,58832,Clement Chidekh,2.0,0.25,0.40625,0.6153846153846154,0.6069868995633187,0.6330935251798561,0.4666666666666667,0.5676855895196506,0.6451612903225806,0.65625,ATP,12 month,hard,2.0,0.46875,0.4375,0.6412556053811659,0.32867132867132864,0.55,0.4080717488789237,0.36,0.71875
78115,58846,Gauthier Onclin,1.0,0.07142857142857142,0.42857142857142855,0.16666666666666666,0.6630434782608695,0.5901639344262295,0.6129032258064516,0.5978260869565217,0.0,0.7857142857142857,ATP,12 month,hard,1.0,1.5714285714285714,0.5714285714285714,0.7558139534883721,0.24615384615384617,0.7619047619047619,0.37209302325581395,0.4,0.8571428571428571
78120,58850,Brandon Nakashima,12.0,0.8333333333333334,0.05303030303030303,15.714285714285714,0.6921052631578948,0.7908745247148289,0.5470085470085471,0.7157894736842105,0.7,0.9318181818181818,ATP,12 month,hard,12.0,0.7761194029850746,0.21641791044776118,0.6642512077294686,0.2472727272727273,0.5071942446043165,0.3345410628019324,0.32075471698113206,0.8731343283582089
78341,59055,Matias Soto,1.0,0.25,0.16666666666666666,1.5,0.8387096774193549,0.6923076923076923,0.4666666666666667,0.6559139784946236,0.6,0.8333333333333334,ATP,12 month,hard,1.0,1.0833333333333333,0.4166666666666667,0.8279569892473119,0.2727272727272727,0.8125,0.3655913978494624,0.4,0.8333333333333334
78393,59106,Emilio Nava,7.0,0.8080808080808081,0.18181818181818182,4.444444444444445,0.6878980891719745,0.7384259259259259,0.5408163265306123,0.6767515923566879,0.7307692307692307,0.8585858585858586,ATP,12 month,hard,7.0,0.42574257425742573,0.22772277227722773,0.62,0.3052109181141439,0.46963562753036436,0.36769230769230765,0.39655172413793105,0.7722772277227723
78431,59144,Taha Baadi,1.0,0.0,0.2222222222222222,0.0,0.5238095238095238,0.6363636363636364,0.5,0.5714285714285714,0.0,0.6666666666666666,ATP,12 month,hard,1.0,0.125,0.0,0.6666666666666666,0.2777777777777778,0.2777777777777778,0.2777777777777778,,1.0
78579,301,Mert Alkaya,1.0,0.1,0.3,0.3333333333333333,0.5238095238095238,0.6666666666666666,0.5,0.5873015873015873,0.75,0.9,ATP,12 month,hard,1.0,0.3333333333333333,0.4444444444444444,0.576271186440678,0.17647058823529416,0.43999999999999995,0.288135593220339,0.0,1.0
78622,59335,Jesper De Jong,8.0,0.5051546391752577,0.27835051546391754,1.8148148148148149,0.5522620904836193,0.7090395480225988,0.4564459930313589,0.5959438377535101,0.49122807017543857,0.7010309278350515,ATP,12 month,hard,8.0,0.5588235294117647,0.21568627450980393,0.6188925081433225,0.25263157894736843,0.48290598290598286,0.3403908794788274,0.41025641025641024,0.8431372549019608
78705,59418,Dalibor Svrcina,7.0,0.21176470588235294,0.3176470588235294,0.6666666666666666,0.6147859922178989,0.6518987341772152,0.5151515151515151,0.5992217898832685,0.5510204081632653,0.7411764705882353,ATP,12 month,hard,7.0,0.65,0.35,0.599647266313933,0.2852941176470588,0.5991189427312775,0.41093474426807763,0.48936170212765956,0.7125
78713,65498,Stefan Palosi,1.0,0.14285714285714285,0.5714285714285714,0.25,0.6666666666666666,0.3888888888888889,0.2777777777777778,0.35185185185185186,0.46153846153846156,0.0,ATP,12 month,hard,1.0,0.5,0.375,0.7288135593220338,0.32558139534883723,0.75,0.44067796610169496,0.18181818181818182,0.75
78729,59442,Lorenzo Musetti,9.0,0.427536231884058,0.16666666666666666,2.5652173913043477,0.659952606635071,0.703770197486535,0.5749128919860628,0.659952606635071,0.671875,0.8478260869565217,ATP,12 month,hard,9.0,0.48175182481751827,0.1678832116788321,0.6531049250535332,0.33442622950819667,0.5617283950617284,0.4132762312633833,0.37735849056603776,0.708029197080292
78889,59602,Juan Manuel Cerundolo,3.0,0.36363636363636365,0.29545454545454547,1.2307692307692308,0.4965986394557823,0.678082191780822,0.527027027027027,0.6020408163265306,0.6206896551724138,0.75,ATP,12 month,hard,3.0,0.3488372093023256,0.27906976744186046,0.6227758007117438,0.2571428571428571,0.4528301886792453,0.33096085409252674,0.23076923076923078,0.8604651162790697
78891,59604,Facundo Diaz Acosta,1.0,0.16666666666666666,0.2777777777777778,0.6,0.6993006993006993,0.65,0.4418604651162791,0.5874125874125874,0.75,0.8333333333333334,ATP,12 month,hard,1.0,0.3333333333333333,0.16666666666666666,0.7142857142857143,0.25,0.5,0.3214285714285714,0.5714285714285714,0.7777777777777778
78892,59605,Francisco Comesana,5.0,0.803030303030303,0.21212121212121213,3.7857142857142856,0.6726342710997443,0.752851711026616,0.53125,0.680306905370844,0.6428571428571429,0.8484848484848485,ATP,12 month,hard,5.0,0.6029411764705882,0.22058823529411764,0.633495145631068,0.1915708812260536,0.543046357615894,0.3203883495145631,0.28,0.8970588235294118
78897,59610,Alexander Shevchenko,11.0,0.5546875,0.1640625,3.380952380952381,0.6272040302267002,0.7088353413654619,0.5202702702702703,0.6385390428211587,0.546875,0.7734375,ATP,12 month,hard,11.0,0.5813953488372093,0.27906976744186046,0.6110414052697616,0.23613963039014374,0.4741935483870968,0.328732747804266,0.32142857142857145,0.8604651162790697
78939,59652,Moerani Bouzige,1.0,0.45454545454545453,0.0,,0.6440677966101694,0.7631578947368421,0.5714285714285714,0.6949152542372882,0.5,0.8181818181818182,ATP,12 month,hard,1.0,0.8,0.0,0.6567164179104478,0.20454545454545459,0.34782608695652173,0.25373134328358204,1.0,0.9
78940,59653,Tristan Boyer,5.0,0.42857142857142855,0.12698412698412698,3.375,0.7205882352941176,0.6972789115646258,0.4298245614035088,0.6225490196078431,0.52,0.8095238095238095,ATP,12 month,hard,5.0,0.45901639344262296,0.19672131147540983,0.6157517899761337,0.33720930232558144,0.5341614906832298,0.4128878281622912,0.42857142857142855,0.7049180327868853
78944,59657,Jack Draper,3.0,0.9142857142857143,0.14285714285714285,6.4,0.6713615023474179,0.8251748251748252,0.6428571428571429,0.7652582159624414,0.7777777777777778,0.9428571428571428,ATP,12 month,hard,3.0,0.8611111111111112,0.1111111111111111,0.7,0.25465838509316774,0.5217391304347826,0.33478260869565213,0.45454545454545453,0.8611111111111112
78996,59709,George Loffhagen,3.0,0.7647058823529411,0.20588235294117646,3.7142857142857144,0.5950413223140496,0.7638888888888888,0.5102040816326531,0.6611570247933884,0.8125,0.9117647058823529,ATP,12 month,hard,3.0,0.5142857142857142,0.34285714285714286,0.6122448979591837,0.30666666666666664,0.4736842105263158,0.37142857142857144,0.14285714285714285,0.8857142857142857
79004,,Alec Deckers,1.0,1.0588235294117647,0.058823529411764705,18.0,0.4473684210526316,0.7843137254901961,0.5079365079365079,0.631578947368421,0.75,0.8823529411764706,ATP,12 month,hard,1.0,0.4375,0.25,0.4727272727272727,0.17307692307692313,0.43103448275862066,0.3090909090909091,0.25,0.9375
79010,59723,Matheus Pucinelli De Almeida,1.0,0.14285714285714285,0.14285714285714285,1.0,0.8804347826086957,0.6790123456790124,0.45454545454545453,0.6521739130434783,0.5,0.8571428571428571,ATP,12 month,hard,1.0,0.42857142857142855,0.07142857142857142,0.8681318681318682,0.25316455696202533,0.5,0.2857142857142857,0.25,0.9285714285714286
79041,59754,Tomas Machac,11.0,0.4966887417218543,0.16556291390728478,3.0,0.6509054325955734,0.7109737248840804,0.5331412103746398,0.6488933601609658,0.7162162162162162,0.8609271523178808,ATP,12 month,hard,11.0,0.6216216216216216,0.14864864864864866,0.6306504961411246,0.26398601398601396,0.4865671641791045,0.3461962513781698,0.417910447761194,0.8108108108108109
79095,59808,Arthur Bouquier,1.0,0.25,0.25,1.0,0.7254901960784313,0.5405405405405406,0.35714285714285715,0.49019607843137253,0.6923076923076923,0.5,ATP,12 month,hard,1.0,0.125,0.125,0.5609756097560976,0.08695652173913049,0.2777777777777778,0.1707317073170732,0.0,1.0
79136,59849,Flavio Cobolli,10.0,0.7017543859649122,0.2631578947368421,2.6666666666666665,0.5432098765432098,0.7449494949494949,0.4894894894894895,0.6282578875171467,0.5283018867924528,0.7807017543859649,ATP,12 month,hard,10.0,0.6521739130434783,0.11304347826086956,0.6351931330472103,0.28828828828828834,0.4117647058823529,0.33333333333333337,0.40540540540540543,0.8695652173913043
79196,59909,Jacob Fearnley,6.0,0.6125,0.525,1.1666666666666667,0.6613545816733067,0.6807228915662651,0.4764705882352941,0.6115537848605578,0.43243243243243246,0.7375,ATP,12 month,hard,6.0,0.5584415584415584,0.07792207792207792,0.6134615384615385,0.3134796238244514,0.417910447761194,0.3538461538461538,0.3902439024390244,0.7922077922077922
79200,59913,Carlos Alcaraz,12.0,0.41954022988505746,0.13218390804597702,3.1739130434782608,0.6967741935483871,0.7420634920634921,0.5987841945288754,0.6986175115207374,0.7307692307692307,0.9195402298850575,ATP,12 month,hard,12.0,0.3045977011494253,0.1724137931034483,0.6624685138539043,0.33840304182509506,0.5398009950248757,0.4063811922753988,0.4065040650406504,0.7126436781609196
79215,59928,Harold Mayot,1.0,0.6,0.4,1.5,0.6756756756756757,0.66,0.4166666666666667,0.581081081081081,0.8181818181818182,0.8,ATP,12 month,hard,1.0,0.4444444444444444,0.0,0.6153846153846154,0.15625,0.30000000000000004,0.21153846153846156,0.0,1.0
79221,59934,Pablo Llamas Ruiz,2.0,0.3333333333333333,0.08333333333333333,4.0,0.7758620689655172,0.6444444444444445,0.41025641025641024,0.5919540229885057,0.5555555555555556,0.6666666666666666,ATP,12 month,hard,2.0,1.0416666666666667,0.16666666666666666,0.7241379310344828,0.2952380952380952,0.525,0.35862068965517246,0.5555555555555556,0.7916666666666666
79224,59937,Dane Sweeny,8.0,0.2358490566037736,0.25471698113207547,0.9259259259259259,0.65283540802213,0.673728813559322,0.5219123505976095,0.6210235131396957,0.65625,0.7924528301886793,ATP,12 month,hard,8.0,0.9813084112149533,0.29906542056074764,0.6572237960339944,0.30603448275862066,0.5495867768595042,0.38951841359773376,0.37142857142857144,0.7570093457943925
79225,59938,Rinky Hijikata,15.0,0.4050632911392405,0.1962025316455696,2.064516129032258,0.6304347826086957,0.6767241379310345,0.5049019607843137,0.6132246376811594,0.6195652173913043,0.7784810126582279,ATP,12 month,hard,15.0,0.6341463414634146,0.27439024390243905,0.6350148367952523,0.3052959501557633,0.5203252032520325,0.3837784371909001,0.4,0.7804878048780488
79232,59945,Kyrian Jacquet,2.0,0.575,0.325,1.7692307692307692,0.5529411764705883,0.7659574468085106,0.4824561403508772,0.6392156862745098,0.5263157894736842,0.775,ATP,12 month,hard,2.0,0.725,0.25,0.6423076923076924,0.2694610778443114,0.4946236559139785,0.35,0.4444444444444444,0.8
79282,,Oleksii Krutykh,1.0,0.0,0.25,0.0,0.6607142857142857,0.5405405405405406,0.42105263157894735,0.5,0.6666666666666666,0.5,ATP,12 month,hard,1.0,1.375,0.125,0.6382978723404256,0.23333333333333328,0.3529411764705882,0.276595744680851,0.0,1.0
79314,60027,Jiri Lehecka,10.0,0.6851851851851852,0.12962962962962962,5.285714285714286,0.6541049798115747,0.7263374485596708,0.4980544747081712,0.6473755047106325,0.711864406779661,0.8425925925925926,ATP,12 month,hard,10.0,0.4774774774774775,0.18018018018018017,0.6750369276218612,0.3216630196936543,0.4727272727272728,0.37075332348596746,0.48717948717948717,0.8288288288288288
79329,60042,Eliot Spizzirri,11.0,0.5337837837837838,0.08783783783783784,6.076923076923077,0.6806526806526807,0.7636986301369864,0.5218978102189781,0.6864801864801865,0.6065573770491803,0.8378378378378378,ATP,12 month,hard,11.0,0.6283783783783784,0.25,0.6397578203834511,0.30757097791798105,0.5546218487394958,0.39656912209889006,0.3958333333333333,0.7432432432432432
79330,60043,Liam Draxl,7.0,0.5,0.2625,1.9047619047619047,0.6432637571157496,0.6784660766961652,0.4734042553191489,0.6053130929791272,0.5471698113207547,0.7,ATP,12 month,hard,7.0,0.4819277108433735,0.1566265060240964,0.6521739130434783,0.33333333333333337,0.47159090909090906,0.3814229249011858,0.4772727272727273,0.7469879518072289
79345,60058,Luca Nardi,8.0,0.4722222222222222,0.2222222222222222,2.125,0.6116788321167883,0.6968973747016707,0.518796992481203,0.6277372262773723,0.5849056603773585,0.7962962962962963,ATP,12 month,hard,8.0,0.4953271028037383,0.16822429906542055,0.5699708454810496,0.27877237851662406,0.4677966101694915,0.3600583090379009,0.32786885245901637,0.8130841121495327
79380,60093,Titouan Droguet,8.0,1.148936170212766,0.1276595744680851,9.0,0.6302083333333334,0.7961432506887053,0.5586854460093896,0.7083333333333334,0.5833333333333334,0.8936170212765957,ATP,12 month,hard,8.0,0.7340425531914894,0.2872340425531915,0.646677471636953,0.2706766917293233,0.4954128440366973,0.35008103727714746,0.4117647058823529,0.851063829787234
79421,60134,Chris Rodesch,3.0,0.7857142857142857,0.32142857142857145,2.4444444444444446,0.7513227513227513,0.6901408450704225,0.5319148936170213,0.6507936507936508,0.6923076923076923,0.8571428571428571,ATP,12 month,hard,3.0,0.25,0.14285714285714285,0.7339901477832512,0.3825503355704698,0.5185185185185186,0.41871921182266014,0.2903225806451613,0.6785714285714286
79434,60147,Alvaro Guillen Meza,2.0,0.32,0.32,1.0,0.6148148148148148,0.7710843373493976,0.4423076923076923,0.6444444444444445,0.6428571428571429,0.8,ATP,12 month,hard,2.0,0.30434782608695654,0.13043478260869565,0.6380368098159509,0.3076923076923077,0.44067796610169496,0.35582822085889576,0.2,0.8695652173913043
79444,60157,Mattia Bellucci,7.0,0.6571428571428571,0.2,3.2857142857142856,0.6494845360824743,0.7380952380952381,0.4485294117647059,0.6365979381443299,0.5945945945945946,0.7857142857142857,ATP,12 month,hard,7.0,0.5606060606060606,0.21212121212121213,0.6469194312796208,0.23076923076923073,0.5033557046979866,0.3270142180094787,0.4,0.8787878787878788
79471,60184,Zachary Svajda,13.0,0.8712121212121212,0.1590909090909091,5.476190476190476,0.6279329608938548,0.7615658362989324,0.5135135135135135,0.6692737430167598,0.6851851851851852,0.8712121212121212,ATP,12 month,hard,13.0,0.6690647482014388,0.16546762589928057,0.6678876678876678,0.32358318098720296,0.5183823529411764,0.38827838827838823,0.5538461538461539,0.7410071942446043
79489,60202,Shintaro Mochizuki,8.0,0.3068181818181818,0.6022727272727273,0.5094339622641509,0.582018927444795,0.6531165311653117,0.44528301886792454,0.5662460567823344,0.654320987654321,0.6818181818181818,ATP,12 month,hard,8.0,0.7159090909090909,0.3522727272727273,0.6329113924050633,0.25142857142857145,0.49753694581280783,0.3417721518987342,0.2857142857142857,0.8636363636363636
79497,60209,Matteo Arnaldi,3.0,0.5,0.32142857142857145,1.5555555555555556,0.5989847715736041,0.6864406779661016,0.45569620253164556,0.5939086294416244,0.64,0.6785714285714286,ATP,12 month,hard,3.0,0.4,0.1,0.6833333333333333,0.3089430894308943,0.4736842105263158,0.36111111111111116,0.2631578947368421,0.8333333333333334
79504,60216,Gonzalo Bueno,4.0,0.17073170731707318,0.3170731707317073,0.5384615384615384,0.7236363636363636,0.5979899497487438,0.5526315789473685,0.5854545454545454,0.625,0.7804878048780488,ATP,12 month,hard,4.0,0.65,0.225,0.6872427983539094,0.2455089820359282,0.5263157894736843,0.33333333333333337,0.7142857142857143,0.875
79527,60239,Valentin Royer,8.0,0.6262626262626263,0.20202020202020202,3.1,0.6354466858789626,0.6780045351473923,0.4782608695652174,0.6051873198847262,0.684931506849315,0.7676767676767676,ATP,12 month,hard,8.0,0.8217821782178217,0.19801980198019803,0.6644628099173554,0.23383084577114432,0.4926108374384236,0.32066115702479336,0.42857142857142855,0.8811881188118812
