tour,as_of_date,elo_rank,player,age,elo,unnamed_4,helo_rank,helo,celo_rank,celo,gelo_rank,gelo,unnamed_11,peak_elo,peak_month,unnamed_14,atp_rank,log_diff
ATP,2026-01-12,346,Daniel Masur,31.1,1426.5,,321.0,1399.1,313.0,1393.8,320.0,1408.8,,1621.9,2021-03,,510.0,-0.39
ATP,2026-01-12,347,Ivan Gakhov,29.0,1425.1,,404.0,1320.9,304.0,1404.9,375.0,1384.1,,1659.6,2023-05,,261.0,0.28
ATP,2026-01-12,348,Bernabe Zapata Miralles,28.8,1421.5,,348.0,1374.0,291.0,1414.0,290.0,1427.7,,1779.9,2023-05,,462.0,-0.28
ATP,2026-01-12,349,Christoph Negritu,31.7,1420.9,,343.0,1375.7,303.0,1408.5,315.0,1410.5,,1540.2,2024-11,,359.0,-0.03
ATP,2026-01-12,350,Enrico Dalla Valle,27.6,1416.9,,390.0,1335.3,301.0,1408.6,322.0,1408.4,,1543.6,2024-07,,524.0,-0.4
ATP,2026-01-12,351,Milos Karol,22.9,1416.4,,363.0,1359.5,349.0,1367.7,323.0,1408.2,,1457.6,2025-10,,447.0,-0.24
ATP,2026-01-12,352,Yuta Shimizu,26.5,1416.3,,334.0,1384.0,425.0,1294.2,313.0,1414.8,,1590.8,2024-05,,340.0,0.03
ATP,2026-01-12,353,Filip Cristian Jianu,24.1,1416.1,,406.0,1319.9,307.0,1401.4,342.0,1399.3,,1578.5,2019-09,,278.0,0.24
ATP,2026-01-12,354,Denis Yevseyev,32.5,1415.2,,328.0,1391.1,323.0,1385.8,307.0,1417.5,,1565.7,2024-01,,379.0,-0.07
ATP,2026-01-12,355,Andre Ilagan,25.1,1415.2,,331.0,1389.5,403.0,1317.6,324.0,1407.6,,1524.7,2025-10,,352.0,0.01
ATP,2026-01-12,356,Alexey Vatutin,33.0,1415.2,,338.0,1382.0,342.0,1373.8,403.0,1371.6,,1637.3,2018-04,,371.0,-0.04
ATP,2026-01-12,357,Fajing Sun,29.2,1415.0,,327.0,1391.2,470.0,1239.1,365.0,1386.4,,1487.1,2025-07,,268.0,0.29
ATP,2026-01-12,358,Charles Broom,27.7,1414.9,,333.0,1385.0,404.0,1317.5,318.0,1409.9,,1536.4,2024-06,,304.0,0.16
ATP,2026-01-12,359,Mathys Erhard,24.1,1413.5,,342.0,1375.8,325.0,1384.7,326.0,1406.7,,1455.1,2025-11,,329.0,0.09
ATP,2026-01-12,360,Hayato Matsuoka,20.9,1413.2,,324.0,1392.9,405.0,1316.6,327.0,1406.6,,1532.2,2025-11,,405.0,-0.12
ATP,2026-01-12,361,Juan Bautista Torres,23.6,1412.9,,416.0,1308.5,308.0,1400.6,328.0,1406.4,,1586.6,2022-07,,358.0,0.01
ATP,2026-01-12,362,Oleg Prihodko,28.1,1411.9,,384.0,1345.3,327.0,1384.3,329.0,1406.0,,1514.0,2021-12,,437.0,-0.19
ATP,2026-01-12,363,Dmitry Popko,29.0,1409.5,,298.0,1423.5,364.0,1356.0,462.0,1335.0,,1631.7,2020-01,,222.0,0.49
ATP,2026-01-12,364,Jacopo Vasami,17.6,1406.3,,413.0,1313.2,319.0,1390.9,335.0,1403.2,,1452.9,2025-06,,662.0,-0.6
ATP,2026-01-12,365,Viktor Durasovic,28.6,1405.9,,325.0,1392.8,380.0,1340.4,450.0,1346.6,,1494.2,2025-02,,323.0,0.12
ATP,2026-01-12,366,Andres Andrade,26.9,1404.1,,388.0,1342.4,292.0,1413.9,338.0,1402.0,,1584.8,2024-08,,271.0,0.3
ATP,2026-01-12,367,Hernan Casanova,31.7,1403.6,,442.0,1268.1,324.0,1385.5,404.0,1371.0,,1474.0,2022-09,,365.0,0.01
ATP,2026-01-12,368,Mika Brunold,21.2,1402.2,,365.0,1358.0,335.0,1378.0,340.0,1401.1,,1510.9,2025-07,,388.0,-0.05
ATP,2026-01-12,369,Philip Henning,25.0,1400.7,,341.0,1377.6,361.0,1357.9,255.0,1450.3,,1559.8,2021-09,,326.0,0.12
ATP,2026-01-12,370,Federico Arnaboldi,25.4,1399.4,,357.0,1364.0,370.0,1349.6,408.0,1369.2,,1623.0,2024-08,,376.0,-0.02
ATP,2026-01-12,371,Harry Wendelken,24.0,1397.5,,337.0,1382.5,410.0,1308.7,434.0,1351.4,,1526.6,2025-10,,316.0,0.16
ATP,2026-01-12,372,Alex Rybakov,28.7,1395.4,,355.0,1364.5,360.0,1358.6,304.0,1418.8,,1516.5,2022-07,,281.0,0.28
ATP,2026-01-12,373,Pedro Boscardin Dias,22.8,1395.4,,474.0,1230.0,314.0,1393.8,344.0,1397.7,,1444.6,2025-10,,275.0,0.3
ATP,2026-01-12,374,Giles Hussey,28.6,1392.6,,349.0,1372.7,413.0,1306.3,426.0,1358.4,,1487.3,2025-08,,350.0,0.07
ATP,2026-01-12,375,Matheus Pucinelli De Almeida,24.6,1390.3,,447.0,1261.8,326.0,1384.4,347.0,1396.0,,1650.0,2022-03,,297.0,0.23
ATP,2026-01-12,376,Adria Soriano Barrera,26.5,1389.6,,345.0,1375.1,398.0,1322.6,348.0,1394.8,,1429.0,2025-07,,355.0,0.06
ATP,2026-01-12,377,Philip Sekulic,22.3,1388.4,,358.0,1361.4,443.0,1273.0,430.0,1356.1,,1533.1,2024-07,,519.0,-0.32
ATP,2026-01-12,378,Andres Martin,24.4,1385.0,,364.0,1359.0,300.0,1408.8,269.0,1442.5,,1603.6,2022-07,,270.0,0.34
ATP,2026-01-12,379,Samir Banerjee,22.1,1383.9,,360.0,1361.0,417.0,1302.0,351.0,1392.0,,1472.4,2025-09,,403.0,-0.06
ATP,2026-01-12,380,Santiago Fa Rodriguez Taverna,26.3,1383.8,,414.0,1312.6,333.0,1380.3,391.0,1378.6,,1672.6,2022-01,,227.0,0.52
ATP,2026-01-12,381,Tung Lin Wu,27.6,1382.6,,371.0,1352.7,298.0,1409.4,437.0,1350.7,,1605.0,2023-04,,361.0,0.05
ATP,2026-01-12,382,Mae Malige,19.7,1382.2,,361.0,1360.5,462.0,1251.7,353.0,1391.1,,1435.8,2025-10,,438.0,-0.14
ATP,2026-01-12,383,Gabi Adrian Boitan,26.3,1381.9,,374.0,1351.3,358.0,1359.9,272.0,1441.0,,1488.6,2022-03,,325.0,0.16
ATP,2026-01-12,384,Jacopo Berrettini,26.8,1380.0,,412.0,1314.2,346.0,1372.3,355.0,1390.0,,1592.3,2024-05,,299.0,0.25
ATP,2026-01-12,385,Tibo Colson,25.4,1377.3,,362.0,1359.9,454.0,1258.9,359.0,1388.7,,1397.3,2026-01,,465.0,-0.19
ATP,2026-01-12,386,Marek Gengel,30.3,1377.0,,375.0,1351.3,468.0,1243.2,445.0,1348.1,,1505.8,2023-01,,351.0,0.1
ATP,2026-01-12,387,Jie Cui,27.7,1377.0,,377.0,1350.3,465.0,1246.4,360.0,1388.5,,1491.5,2025-05,,417.0,-0.07
ATP,2026-01-12,388,Mees Rottgering,18.3,1375.8,,382.0,1346.0,317.0,1392.7,300.0,1421.3,,1486.4,2025-02,,624.0,-0.48
ATP,2026-01-12,389,Nikolas Sanchez Izquierdo,26.6,1375.7,,469.0,1238.7,356.0,1361.7,361.0,1387.8,,1517.8,2022-06,,305.0,0.24
ATP,2026-01-12,390,Robin Bertrand,22.8,1375.0,,380.0,1348.7,431.0,1290.3,362.0,1387.5,,1540.9,2024-07,,298.0,0.27
ATP,2026-01-12,391,Govind Nanda,24.4,1374.0,,373.0,1351.5,418.0,1301.6,364.0,1387.0,,1501.0,2022-09,,549.0,-0.34
ATP,2026-01-12,392,Alfredo Perez,28.4,1371.6,,393.0,1333.4,334.0,1379.7,367.0,1385.8,,1451.2,2025-10,,337.0,0.15
ATP,2026-01-12,393,Garrett Johns,24.9,1371.3,,359.0,1361.3,438.0,1283.2,368.0,1385.6,,1534.5,2025-08,,292.0,0.3
ATP,2026-01-12,394,Benoit Paire,36.3,1370.9,,383.0,1345.8,320.0,1389.9,309.0,1416.5,,1909.0,2013-05,,907.0,-0.83
ATP,2026-01-12,395,Cezar Cretu,24.5,1370.7,,350.0,1370.8,383.0,1338.2,372.0,1385.3,,1526.0,2024-09,,377.0,0.05
ATP,2026-01-12,396,Nicolas Alvarez Varona,24.3,1370.4,,329.0,1390.5,409.0,1314.4,373.0,1385.2,,1526.2,2022-11,,356.0,0.11
ATP,2026-01-12,397,Giovanni Fonio,27.3,1369.2,,340.0,1380.3,391.0,1329.5,374.0,1384.6,,1566.9,2023-02,,456.0,-0.14
ATP,2026-01-12,398,Max Houkes,25.5,1368.1,,450.0,1258.7,351.0,1365.2,441.0,1350.1,,1481.3,2025-03,,247.0,0.48
ATP,2026-01-12,399,Patrick Zahraj,26.3,1367.5,,330.0,1389.6,453.0,1259.1,349.0,1394.2,,1596.7,2025-03,,274.0,0.38
ATP,2026-01-12,400,Daniel Michalski,25.8,1366.0,,344.0,1375.3,378.0,1341.2,285.0,1433.0,,1590.8,2020-02,,260.0,0.43
ATP,2026-01-12,401,Edward Winter,21.3,1365.1,,407.0,1319.4,429.0,1292.6,316.0,1410.1,,1440.2,2025-10,,493.0,-0.21
ATP,2026-01-12,402,Cannon Kingsley,24.6,1363.6,,385.0,1344.5,448.0,1266.7,378.0,1381.8,,1468.0,2023-09,,498.0,-0.21
ATP,2026-01-12,403,Eduardo Ribeiro,27.6,1363.4,,448.0,1260.2,363.0,1356.2,379.0,1381.7,,1446.1,2023-06,,461.0,-0.13
ATP,2026-01-12,404,Stefan Dostanic,23.8,1363.3,,391.0,1335.0,430.0,1291.6,380.0,1381.6,,1383.6,2025-08,,587.0,-0.37
ATP,2026-01-12,405,Adrian Andreev,24.5,1363.0,,395.0,1330.3,347.0,1370.4,475.0,1321.5,,1642.9,2023-01,,965.0,-0.87
ATP,2026-01-12,406,Luca Potenza,25.3,1362.9,,397.0,1327.7,386.0,1335.8,382.0,1381.4,,1470.3,2022-06,,366.0,0.1
ATP,2026-01-12,407,Rodrigo Pacheco Mendez,20.6,1362.7,,368.0,1355.5,387.0,1334.1,383.0,1381.4,,1511.2,2025-06,,232.0,0.56
ATP,2026-01-12,408,Rudolf Molleker,25.0,1362.7,,405.0,1320.1,357.0,1361.0,438.0,1350.7,,1712.9,2019-06,,450.0,-0.1
ATP,2026-01-12,409,Aidan Mayo,22.2,1361.9,,370.0,1353.1,445.0,1270.6,363.0,1387.1,,1541.1,2024-11,,614.0,-0.41
ATP,2026-01-12,410,Raul Brancaccio,28.4,1361.8,,392.0,1333.6,365.0,1355.0,440.0,1350.4,,1644.9,2023-01,,411.0,0.0
ATP,2026-01-12,411,Pedro Sakamoto,32.3,1361.7,,428.0,1297.9,369.0,1351.2,385.0,1380.9,,1495.6,2019-05,,375.0,0.09
ATP,2026-01-12,412,Maximilian Neuchrist,34.1,1360.8,,401.0,1323.5,388.0,1334.1,442.0,1349.9,,1549.9,2023-04,,540.0,-0.27
ATP,2026-01-12,413,Petr Bar Biryukov,23.8,1357.4,,389.0,1335.9,433.0,1288.7,390.0,1378.7,,1488.1,2025-10,,328.0,0.23
ATP,2026-01-12,414,Khumoun Sultanov,26.9,1356.8,,386.0,1344.5,449.0,1266.5,358.0,1389.1,,1553.9,2025-02,,,
ATP,2026-01-12,415,Tsung Hao Huang,25.9,1356.1,,394.0,1330.4,434.0,1288.1,393.0,1378.1,,1406.7,2023-10,,495.0,-0.18
ATP,2026-01-12,416,Gabriele Piraino,22.0,1354.0,,449.0,1258.8,389.0,1333.0,394.0,1377.0,,1381.9,2024-07,,341.0,0.2
ATP,2026-01-12,417,Pol Martin Tiffon,26.3,1353.9,,422.0,1304.5,372.0,1348.8,452.0,1344.2,,1512.6,2025-03,,373.0,0.11
ATP,2026-01-12,418,Florent Bax,26.5,1353.7,,409.0,1317.9,400.0,1318.3,395.0,1376.9,,1449.1,2025-04,,288.0,0.37
ATP,2026-01-12,419,Michael Vrbensky,25.8,1352.5,,403.0,1321.4,395.0,1326.8,396.0,1376.2,,1576.5,2021-07,,584.0,-0.33
ATP,2026-01-12,420,Diego Dedura Palomero,17.7,1352.0,,473.0,1234.4,362.0,1356.3,397.0,1376.0,,1419.0,2025-09,,327.0,0.25
ATP,2026-01-12,421,Kaylan Bigun,19.4,1350.8,,408.0,1319.1,440.0,1275.3,398.0,1375.4,,1423.0,2025-08,,717.0,-0.53
ATP,2026-01-12,422,Henry Searle,19.7,1349.9,,411.0,1314.7,426.0,1293.0,435.0,1351.3,,1474.6,2025-06,,469.0,-0.11
ATP,2026-01-12,423,Daniel Dutra Da Silva,37.3,1349.8,,453.0,1257.4,384.0,1337.2,421.0,1361.0,,1519.5,2009-02,,339.0,0.22
ATP,2026-01-12,424,Buvaysar Gadamauri,25.3,1349.2,,398.0,1327.1,428.0,1292.7,399.0,1374.6,,1367.7,2025-11,,439.0,-0.03
ATP,2026-01-12,425,Sergey Fomin,24.9,1347.7,,421.0,1305.1,344.0,1373.2,401.0,1373.8,,1386.4,2024-07,,332.0,0.25
ATP,2026-01-12,426,Carlo Alberto Caniato,20.0,1345.7,,437.0,1277.6,371.0,1349.5,402.0,1372.9,,1451.2,2025-09,,,
ATP,2026-01-12,427,Ergi Kirkin,26.6,1343.6,,400.0,1323.7,392.0,1328.9,425.0,1358.8,,1516.7,2022-05,,564.0,-0.28
ATP,2026-01-12,428,Hiroki Moriya,35.2,1340.4,,420.0,1305.3,464.0,1248.6,448.0,1347.4,,1584.0,2012-12,,515.0,-0.19
ATP,2026-01-12,429,James Watt,25.5,1339.7,,410.0,1317.8,466.0,1244.6,337.0,1402.4,,1360.2,2026-01,,643.0,-0.4
ATP,2026-01-12,430,Matias Soto,26.5,1338.0,,434.0,1280.9,382.0,1338.5,410.0,1369.0,,1461.2,2025-03,,386.0,0.11
ATP,2026-01-12,431,Jelle Sels,30.2,1336.6,,356.0,1364.4,421.0,1299.6,495.0,1264.6,,1640.8,2022-11,,345.0,0.22
ATP,2026-01-12,432,Miguel Tobon,19.4,1335.3,,399.0,1324.4,401.0,1318.0,392.0,1378.6,,1600.3,1995-09,,593.0,-0.32
ATP,2026-01-12,433,Maxime Janvier,29.0,1333.7,,426.0,1302.3,422.0,1299.0,413.0,1365.1,,1601.5,2019-09,,529.0,-0.2
ATP,2026-01-12,434,Tyler Zink,24.9,1333.5,,418.0,1307.6,460.0,1255.1,381.0,1381.6,,1473.9,2025-10,,294.0,0.39
ATP,2026-01-12,435,Neil Oberleitner,26.4,1329.0,,429.0,1297.3,439.0,1276.5,415.0,1364.5,,1378.0,2024-07,,425.0,0.02
ATP,2026-01-12,436,Omar Jasika,28.6,1326.4,,419.0,1306.2,452.0,1260.1,496.0,1257.7,,1669.1,2017-02,,330.0,0.28
ATP,2026-01-12,437,Maximus Jones,21.3,1325.8,,425.0,1302.4,414.0,1305.4,418.0,1362.9,,1524.4,2025-04,,378.0,0.15
ATP,2026-01-12,438,Dan Martin,26.6,1325.4,,433.0,1286.3,420.0,1300.9,463.0,1334.8,,1374.1,2025-11,,400.0,0.09
ATP,2026-01-12,439,Andrea Picchione,27.2,1324.4,,443.0,1266.5,415.0,1305.2,419.0,1362.2,,1366.1,2024-04,,393.0,0.11
ATP,2026-01-12,440,Franco Roncadelli,25.7,1323.8,,478.0,1226.5,402.0,1317.7,420.0,1361.9,,1399.7,2025-06,,346.0,0.24
ATP,2026-01-12,441,Patrick Maloney,25.6,1320.7,,439.0,1273.3,399.0,1322.0,406.0,1370.7,,1467.5,2025-07,,353.0,0.22
ATP,2026-01-12,442,Aleksandre Bakshi,28.3,1320.0,,431.0,1295.3,297.0,1410.0,317.0,1410.0,,1613.0,2024-07,,545.0,-0.21
ATP,2026-01-12,443,Guido Ivan Justo,27.9,1317.8,,463.0,1244.5,411.0,1307.6,424.0,1358.9,,1342.6,2025-11,,372.0,0.17
ATP,2026-01-12,444,Renzo Olivo,33.2,1317.5,,430.0,1296.5,427.0,1292.8,467.0,1330.5,,1643.4,2015-02,,511.0,-0.14
ATP,2026-01-12,445,Robert Strombachs,26.3,1316.6,,396.0,1328.4,447.0,1266.9,427.0,1358.3,,1479.9,2025-05,,398.0,0.11
ATP,2026-01-12,446,Gonzalo Villanueva,30.8,1315.2,,480.0,1220.9,423.0,1297.8,429.0,1357.6,,1454.7,2022-05,,344.0,0.26
ATP,2026-01-12,447,Luciano Emanuel Ambrogi,21.9,1310.6,,484.0,1206.4,412.0,1306.8,431.0,1355.3,,1410.3,2024-09,,435.0,0.03
ATP,2026-01-12,448,Lukas Pokorny,23.2,1310.5,,427.0,1300.8,450.0,1262.6,432.0,1355.3,,1435.5,2025-05,,532.0,-0.17
ATP,2026-01-12,449,Juan Manuel La Serna,21.8,1309.5,,432.0,1295.2,435.0,1286.6,433.0,1354.7,,1340.2,2025-11,,433.0,0.04
ATP,2026-01-12,450,Olaf Pieczkowski,21.6,1309.2,,423.0,1304.3,407.0,1314.8,330.0,1404.6,,1621.0,2023-11,,457.0,-0.02
ATP,2026-01-12,451,Eero Vasa,28.9,1308.0,,424.0,1304.2,446.0,1270.5,333.0,1404.0,,1415.6,2016-03,,473.0,-0.05
ATP,2026-01-12,452,Corentin Denolly,28.5,1305.8,,455.0,1254.6,444.0,1271.8,456.0,1339.6,,1455.6,2025-03,,399.0,0.12
ATP,2026-01-12,453,Mateus Alves,24.8,1301.4,,491.0,1180.4,416.0,1302.9,439.0,1350.7,,1422.1,2024-11,,460.0,-0.02
ATP,2026-01-12,454,Miguel Damas,25.9,1296.8,,456.0,1254.5,442.0,1274.9,444.0,1348.4,,1321.7,2025-11,,318.0,0.36
ATP,2026-01-12,455,Max Alcala Gurri,23.1,1295.7,,462.0,1245.1,441.0,1275.3,446.0,1347.9,,1332.3,2022-04,,381.0,0.18
ATP,2026-01-12,456,Renta Tokuda,27.7,1295.4,,440.0,1270.5,482.0,1208.9,447.0,1347.7,,1380.8,2018-05,,324.0,0.34
ATP,2026-01-12,457,Daniel Milavsky,24.1,1295.2,,438.0,1275.4,456.0,1257.6,471.0,1328.4,,1383.0,2025-11,,397.0,0.14
ATP,2026-01-12,458,Masamichi Imamura,27.0,1293.3,,445.0,1263.0,458.0,1256.7,449.0,1346.7,,1394.5,2024-11,,534.0,-0.15
ATP,2026-01-12,459,Christian Langmo,29.5,1292.0,,446.0,1262.3,492.0,1164.6,451.0,1346.0,,1411.8,2023-04,,347.0,0.28
ATP,2026-01-12,460,Dali Blanch,22.7,1285.4,,492.0,1172.1,385.0,1336.3,453.0,1342.7,,1464.6,2025-08,,452.0,0.02
ATP,2026-01-12,461,Naoki Nakagawa,28.7,1284.8,,441.0,1268.7,494.0,1146.6,454.0,1342.4,,1327.7,2024-09,,724.0,-0.45
ATP,2026-01-12,462,Carlos Sanchez Jover,25.3,1280.9,,479.0,1224.4,451.0,1261.0,455.0,1340.5,,1440.5,2023-09,,317.0,0.38
ATP,2026-01-12,463,Max Wiskandt,23.7,1278.4,,470.0,1238.5,437.0,1284.8,483.0,1312.0,,1454.0,2025-04,,442.0,0.05
ATP,2026-01-12,464,Alexandr Binda,24.1,1277.6,,452.0,1258.1,463.0,1248.8,457.0,1338.8,,1450.9,2025-07,,445.0,0.04
ATP,2026-01-12,465,Karan Singh,22.5,1277.3,,466.0,1240.6,436.0,1285.5,458.0,1338.6,,1339.8,2025-02,,470.0,-0.01
ATP,2026-01-12,466,Conner Huertas Del Pino,29.5,1275.6,,435.0,1280.3,467.0,1244.5,459.0,1337.8,,1354.2,2025-04,,729.0,-0.45
ATP,2026-01-12,467,Olle Wallin,24.0,1275.2,,471.0,1237.1,432.0,1289.8,460.0,1337.6,,1488.2,2025-07,,443.0,0.05
ATP,2026-01-12,468,Blaise Bicknell,23.9,1272.5,,451.0,1258.2,461.0,1252.9,366.0,1386.2,,1587.2,2024-02,,487.0,-0.04
ATP,2026-01-12,469,Vadym Ursu,28.8,1268.0,,457.0,1249.9,486.0,1190.2,482.0,1312.9,,1281.3,2025-11,,427.0,0.09
ATP,2026-01-12,470,Aristotelis Thanos,24.6,1267.4,,454.0,1254.6,393.0,1328.2,377.0,1383.7,,1576.3,2025-02,,492.0,-0.05
ATP,2026-01-12,471,Lucas Poullain,29.8,1265.4,,461.0,1246.4,475.0,1229.9,464.0,1332.7,,1590.8,2023-10,,402.0,0.16
ATP,2026-01-12,472,Tiago Pereira,21.5,1263.6,,464.0,1242.9,457.0,1257.2,465.0,1331.8,,1406.9,2025-08,,264.0,0.58
ATP,2026-01-12,473,Kasidit Samrej,24.9,1261.9,,472.0,1236.5,375.0,1345.1,384.0,1381.0,,1424.3,2019-04,,413.0,0.14
ATP,2026-01-12,474,Juan Alejandro Hernandez Serrano,26.4,1259.6,,459.0,1249.3,481.0,1215.0,468.0,1329.8,,1300.9,2025-06,,409.0,0.15
ATP,2026-01-12,475,Taha Baadi,24.3,1259.1,,458.0,1249.7,473.0,1235.9,491.0,1293.8,,1300.1,2025-09,,570.0,-0.18
ATP,2026-01-12,476,Pedro Araujo,23.6,1257.4,,468.0,1240.1,483.0,1206.6,469.0,1328.7,,1307.5,2025-01,,694.0,-0.38
ATP,2026-01-12,477,Aryan Shah,20.1,1257.1,,460.0,1247.3,471.0,1237.1,470.0,1328.6,,1524.6,2025-07,,394.0,0.19
ATP,2026-01-12,478,Roberto Cid,32.0,1254.2,,444.0,1263.4,480.0,1221.8,466.0,1331.5,,1621.4,2018-06,,431.0,0.1
ATP,2026-01-12,479,Andrew Fenty,25.6,1252.5,,475.0,1229.6,472.0,1236.2,472.0,1326.2,,1296.1,2025-10,,458.0,0.04
ATP,2026-01-12,480,Maxime Chazal,32.7,1248.6,,493.0,1168.2,469.0,1239.4,474.0,1324.3,,1382.8,2015-09,,577.0,-0.18
ATP,2026-01-12,481,Saba Purtseladze,24.2,1242.3,,476.0,1229.5,488.0,1177.0,486.0,1299.2,,1466.8,2025-05,,286.0,0.52
ATP,2026-01-12,482,Moerani Bouzige,26.4,1238.8,,482.0,1210.8,476.0,1229.4,476.0,1319.4,,1416.7,2024-12,,467.0,0.03
ATP,2026-01-12,483,Kokoro Isomura,22.8,1238.0,,483.0,1210.4,477.0,1229.0,477.0,1319.0,,1428.8,2024-11,,557.0,-0.14
ATP,2026-01-12,484,Pierluigi Basile,18.8,1237.0,,488.0,1188.6,459.0,1256.2,478.0,1318.5,,1426.9,2025-06,,702.0,-0.37
ATP,2026-01-12,485,Mariano Kestelboim,29.7,1234.5,,487.0,1188.7,479.0,1225.3,479.0,1317.2,,1312.1,2025-06,,406.0,0.18
ATP,2026-01-12,486,Karl Poling,26.3,1232.7,,465.0,1242.0,484.0,1201.2,492.0,1274.7,,1280.8,2025-11,,600.0,-0.21
ATP,2026-01-12,487,San Hui Sin,28.8,1231.9,,481.0,1217.6,478.0,1226.0,480.0,1316.0,,1314.1,2025-08,,354.0,0.32
ATP,2026-01-12,488,Federico Bondioli,20.5,1227.7,,490.0,1182.9,474.0,1231.6,481.0,1313.9,,1422.6,2025-06,,440.0,0.1
ATP,2026-01-12,489,Dominik Kellovsky,29.3,1218.7,,477.0,1229.5,493.0,1162.8,484.0,1309.4,,1297.2,2017-07,,561.0,-0.14
ATP,2026-01-12,490,Bruno Kuzuhara,21.6,1215.5,,486.0,1195.0,487.0,1184.9,485.0,1307.7,,1335.1,2024-07,,531.0,-0.08
ATP,2026-01-12,491,Alex Marti Pujolras,26.5,1197.4,,467.0,1240.2,489.0,1172.4,487.0,1298.7,,1359.7,2023-04,,505.0,-0.03
ATP,2026-01-12,492,Lorenzo Carboni,19.6,1195.3,,494.0,1155.0,485.0,1198.6,488.0,1297.7,,1325.2,2023-08,,422.0,0.15
ATP,2026-01-12,493,Leo Borg,22.5,1189.8,,489.0,1183.9,496.0,1137.6,489.0,1294.9,,1211.0,2025-10,,533.0,-0.08
ATP,2026-01-12,494,Sebastian Gima,23.5,1188.7,,485.0,1204.4,490.0,1167.1,490.0,1294.4,,1251.0,2025-08,,535.0,-0.08
ATP,2026-01-12,495,Lorenzo Joaquin Rodriguez,26.1,1148.6,,495.0,1150.5,495.0,1142.0,493.0,1274.3,,1362.4,2024-04,,446.0,0.1
ATP,2026-01-12,496,Matthew Dellavedova,25.6,1139.7,,497.0,1128.1,497.0,1133.1,494.0,1269.9,,1201.5,2024-01,,518.0,-0.04
ATP,2026-01-12,497,Juan Carlos Aguilar,27.0,1112.1,,498.0,1068.9,491.0,1165.7,497.0,1256.0,,1243.9,2025-01,,606.0,-0.2
ATP,2026-01-12,498,Tristan Mccormick,26.6,1109.8,,496.0,1131.3,498.0,1096.3,498.0,1224.4,,1286.0,2023-06,,502.0,-0.01
